Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2011,24011,Brossard--La Prairie,NDP,113985,96795,62763,62194,16976,7806,25512,10890,900,110
2011,24012,Chambly--Borduas,NDP,116925,99210,69864,69243,6165,5425,29591,19147,1072,7843
2011,24013,Charlesbourg--Haute-Saint-Charles,NDP,94522,82345,54410,53609,3505,16220,24131,8732,832,189
2011,24015,Châteauguay--Saint-Constant,NDP,107165,88908,56809,56023,5069,5756,29156,14957,923,162
2011,24016,Chicoutimi--Le Fjord,NDP,96483,79369,51636,50958,2852,12881,19430,14675,780,340
2011,24017,Compton--Stanstead,NDP,100148,80470,51211,50631,6132,5982,24097,13179,1241,0
2011,24018,Drummond,NDP,92982,77280,48298,47420,3979,7555,24489,10410,987,0
2011,24019,Gaspésie--Îles-de-la-Madeleine,NDP,82007,69429,37386,36815,5533,6292,12427,11650,913,0
2011,24020,Gatineau,NDP,108742,89537,57392,57027,7975,4532,35262,8619,639,0
2011,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,73140,59397,35434,35041,8964,5253,7484,12633,707,0
2011,24021,Hochelaga,NDP,100915,80515,47047,46322,5064,3126,22314,14451,798,569
2011,24022,Honoré-Mercier,NDP,106196,81736,48856,48234,14641,5992,17545,8935,770,351
2011,24023,Hull--Aylmer,NDP,110902,91958,59802,59447,12051,6058,35194,5019,1125,0
2011,24024,Jeanne-Le Ber,NDP,112863,89365,52795,52158,10054,4678,23293,12635,1377,121
2011,24025,Joliette,NDP,108169,91695,58055,57151,3545,5525,27050,18804,2227,0
2011,24026,Jonquière--Alma,NDP,97232,81098,53342,52718,1043,18569,22900,9554,652,0
2011,24027,Lac-Saint-Louis,LIB,105622,82542,54395,54108,18457,15394,16253,1689,2315,0
2011,24028,La Pointe-de-l'Île,NDP,99685,80201,48465,47652,4369,3664,23033,15475,898,213
2011,24029,LaSalle--Émard,NDP,100327,74755,42550,41972,11172,5516,17691,6151,946,496
2011,24030,Laurentides--Labelle,NDP,105884,92025,57281,56586,7169,5246,24800,17799,1423,149
2011,24031,Laurier--Sainte-Marie,NDP,101758,79772,50584,50113,4976,1764,23373,17991,1324,685
2011,24032,Laval,NDP,102230,85204,51627,50889,9422,6366,22050,11567,1260,224
2011,24033,Laval--Les Îles,NDP,111958,92755,54651,53949,11108,8587,25703,7022,966,563
2011,24034,Lévis--Bellechasse,CPC,105927,90515,59629,58821,3421,25850,19890,8757,903,0
2011,24035,Longueuil--Pierre-Boucher,NDP,98032,78791,52870,52220,5321,4339,27119,14181,1032,228
2011,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,100454,82725,57252,56326,2866,22460,21683,8381,936,0
2011,24037,Louis-Hébert,NDP,101730,82760,61105,60469,8110,13207,23373,14640,996,143
2011,24038,Louis-Saint-Laurent,NDP,96286,86945,57555,56755,3612,21334,22629,8148,857,175
2011,24039,Manicouagan,NDP,83608,65648,34114,33590,1882,3878,16437,10495,898,0
2011,24040,Marc-Aurèle-Fortin,NDP,107149,87923,59339,58588,7035,5768,29107,15470,1208,0
2011,24042,Mégantic--L'Érable,CPC,87078,70238,45367,44634,2601,21931,11716,7481,655,250
2011,24043,Montcalm,NDP,122825,107677,66192,65009,3501,5118,34434,19609,2347,0
2011,24058,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,NDP,97492,78969,48222,47545,2743,17276,17285,9550,691,0
2011,24014,Montmorency--Charlevoix--Haute-Côte-Nord,NDP,90535,76661,47755,47128,2628,9660,17601,16425,814,0
2011,24044,Mount Royal,LIB,98888,68556,39319,39007,16151,13891,6963,1136,683,183
2011,24045,Notre-Dame-de-Grâce--Lachine,NDP,104715,77977,45623,45159,14407,6574,17943,3983,1914,338
2011,24047,Outremont,NDP,95771,65573,39149,38858,9204,3408,21906,3199,838,303
2011,24048,Papineau,LIB,101019,70973,43330,42772,16429,2021,12102,11091,806,323
2011,24049,Pierrefonds--Dollard,NDP,105504,81767,48368,48025,14632,12901,16390,2392,1710,0
2011,24050,Pontiac,NDP,99589,82670,49362,48949,6242,14441,22376,4917,849,124
2011,24051,Portneuf--Jacques-Cartier,NDP,93526,81093,53414,52468,3463,0,22387,10745,1279,14594
2011,24052,Québec,NDP,95433,80608,53315,52514,4735,9330,22393,14684,1144,228
2011,24053,Repentigny,NDP,109636,94047,62821,61887,4830,4606,32131,19242,1078,0
2011,24055,Richmond--Arthabaska,BQ,100116,82637,54174,53303,3711,13145,17316,18033,1098,0
2011,24056,Rimouski-Neigette--Témiscouata--Les Basques,NDP,84453,68625,43165,42716,4101,6218,18360,13170,867,0
2011,24057,Rivière-des-Mille-Îles,NDP,97258,79689,53071,52098,5300,5057,25639,14873,1229,0
2011,24059,Rivière-du-Nord,NDP,101576,90638,54429,53549,3400,4469,29603,15105,972,0
2011,24060,Roberval--Lac-Saint-Jean,CPC,78895,63645,40859,40365,1615,18438,11182,8577,553,0
2011,24061,Rosemont--La Petite-Patrie,NDP,105864,81961,54479,53890,4920,2328,27484,17702,899,557
2011,24062,Saint-Bruno--Saint-Hubert,NDP,101416,82381,55358,54578,7423,5887,24361,15384,1523,0
2011,24063,Saint-Hyacinthe--Bagot,NDP,95983,79289,52363,51500,2784,8108,26963,12651,994,0
2011,24064,Saint-Jean,NDP,102902,85777,53401,52539,4644,5603,24943,16023,1326,0
2011,24065,Saint-Lambert,NDP,94541,73523,44445,43861,8463,4396,18705,11353,944,0
2011,24066,Saint-Laurent--Cartierville,LIB,109015,78870,41155,40812,17726,7124,11948,2981,857,176
2011,24067,Saint-Léonard--Saint-Michel,LIB,104786,71999,36940,36266,15340,4991,11720,3396,657,162
2011,24068,Saint-Maurice--Champlain,NDP,96968,80534,48871,47678,5670,8447,18628,13961,972,0
2011,24069,Shefford,NDP,100000,84666,54852,53975,4855,7908,27575,12615,1022,0
2011,24070,Sherbrooke,NDP,101681,82918,52580,52011,5020,4784,22415,18665,894,233
2011,24071,Terrebonne--Blainville,NDP,107694,88734,58296,57271,4893,5236,28260,17663,1219,0
2011,24072,Trois-Rivières,NDP,94272,79520,51253,50364,3617,6205,26981,11987,972,602
2011,24073,Vaudreuil-Soulanges,NDP,120395,104325,69968,69205,8023,11360,30177,17781,1864,0
2011,24074,Verchères--Les Patriotes,NDP,97726,80472,57473,56602,5352,4884,24514,20593,1259,0
2011,24075,Westmount--Ville-Marie,LIB,100360,77656,41440,41275,15346,7218,14704,2278,1516,213
2011,35001,Ajax--Pickering,CPC,117183,93565,56455,56268,21569,24797,8270,0,1561,71
2011,35002,Algoma--Manitoulin--Kapuskasing,NDP,77961,58857,36421,36242,5374,10991,18747,0,1130,0
2011,35003,Ancaster--Dundas--Flamborough--Westdale,CPC,111844,86382,59193,59000,14594,30240,10956,0,2963,247
2011,35004,Barrie,CPC,128430,94939,56825,56651,9113,32121,11842,0,3266,309
2011,35005,Beaches--East York,NDP,104831,73302,48862,48669,14967,11067,20265,0,2240,130
2011,35006,Bramalea--Gore--Malton,CPC,152698,108751,58250,57796,16402,19907,19368,0,1748,371
2011,35007,Brampton--Springdale,CPC,131797,89017,51370,51006,14221,24618,10022,0,1926,219
2011,35008,Brampton West,CPC,170422,117926,63684,63284,22128,28320,11225,0,1224,387
2011,35009,Brant,CPC,125136,95508,57589,57346,10780,28045,16351,0,1858,312
2011,35026,Bruce--Grey--Owen Sound,CPC,105947,79977,51281,51054,8203,28744,9008,0,5099,0
2011,35010,Burlington,CPC,118310,91716,61027,60852,14154,32958,11449,0,2151,140
2011,35011,Cambridge,CPC,129434,94591,55303,55048,8285,29394,15238,0,1978,153
2011,35012,Carleton--Mississippi Mills,CPC,128915,107407,76969,76773,18393,43723,11223,0,3434,0
2011,35013,Chatham-Kent--Essex,CPC,109484,74231,43672,43451,7172,23360,11449,0,1470,0
2011,35015,Davenport,NDP,104615,66731,39489,39254,10946,5573,21096,0,1344,295
2011,35016,Don Valley East,CPC,109640,69690,39430,39212,13552,14422,9878,0,1114,246
2011,35017,Don Valley West,CPC,117083,82107,53658,53482,22351,22962,6280,0,1703,186
2011,35018,Dufferin--Caledon,CPC,111486,81155,48736,48549,6361,28647,6409,0,7132,0
2011,35014,Durham,CPC,118500,92470,58451,58184,10387,31737,12277,0,3134,649
2011,35019,Eglinton--Lawrence,CPC,110066,73522,48691,48389,18590,22652,5613,0,1534,0
2011,35020,Elgin--Middlesex--London,CPC,110028,81661,50819,50649,6812,29147,12439,0,1529,722
2011,35021,Essex,CPC,123872,90421,52930,52697,7465,25327,18538,0,1290,77
2011,35022,Etobicoke Centre,CPC,111349,81765,52794,52523,21618,21644,7735,0,1377,149
2011,35023,Etobicoke--Lakeshore,CPC,114641,87188,54763,54520,19128,21997,11046,0,2159,190
2011,35024,Etobicoke North,LIB,108501,63014,32514,32235,13665,10357,7630,0,0,583
2011,35025,Glengarry--Prescott--Russell,CPC,104309,85413,58034,57730,17705,28174,9608,0,2049,194
2011,35027,Guelph,LIB,114943,91316,59281,59021,25588,19352,9880,0,3619,582
2011,35028,Haldimand--Norfolk,CPC,107775,80640,50622,50366,12549,25655,10062,0,1665,435
2011,35029,Haliburton--Kawartha Lakes--Brock,CPC,119141,93250,58791,58628,7539,35192,12934,0,2963,0
2011,35030,Halton,CPC,151943,131924,81394,81104,20903,44214,12960,0,2778,249
2011,35031,Hamilton Centre,NDP,117509,78562,42133,41813,5912,11020,23849,0,0,1032
2011,35032,Hamilton East--Stoney Creek,NDP,116434,85710,48905,48537,6411,17567,21931,0,1450,1178
2011,35033,Hamilton Mountain,NDP,122729,89312,54525,54264,8787,17936,25595,0,1505,441
2011,35034,Huron--Bruce,CPC,104313,78695,53488,53241,8784,29255,13493,0,1455,254
2011,35035,Kenora,CPC,64291,42036,24706,24586,5381,11567,6855,0,636,147
2011,35036,Kingston and the Islands,LIB,119069,96049,60876,60657,23842,21189,13065,0,2561,0
2011,35037,Kitchener Centre,CPC,107540,80480,50018,49809,15592,21119,10742,0,1972,384
2011,35038,Kitchener--Conestoga,CPC,114405,88766,53575,53404,10653,28902,11665,0,2184,0
2011,35039,Kitchener--Waterloo,CPC,126742,95966,66399,66183,24895,27039,10606,0,3158,485
2011,35046,Lambton--Kent--Middlesex,CPC,107635,79754,51452,51223,7264,29546,12299,0,1701,413
2011,35040,Lanark--Frontenac--Lennox and Addington,CPC,117389,91463,59110,58940,9940,33754,12174,0,2702,370
2011,35041,Leeds--Grenville,CPC,99206,76802,49479,49323,7839,29991,9033,0,2460,0
2011,35042,London--Fanshawe,NDP,107218,75138,42849,42613,4893,14294,21689,0,1202,535
2011,35043,London North Centre,CPC,115250,88478,52904,52673,17803,19468,12996,0,2177,229
2011,35044,London West,CPC,118335,93915,62477,62204,16652,27675,16109,0,1703,65
2011,35045,Markham--Unionville,LIB,127191,92638,50178,49888,19429,17734,10897,0,1597,231
2011,35047,Mississauga--Brampton South,CPC,136470,94531,53198,52847,18579,23632,9465,0,1044,127
2011,35048,Mississauga East--Cooksville,CPC,126642,85018,47314,47025,18120,18796,8836,0,1032,241
2011,35049,Mississauga--Erindale,CPC,143361,105430,63671,63454,21541,29793,10327,0,1694,99
2011,35050,Mississauga South,CPC,110932,78551,49652,49464,18393,22991,6354,0,1532,194
2011,35051,Mississauga--Streetsville,CPC,130033,87480,50607,50391,18651,22104,7834,0,1802,0
2011,35052,Nepean--Carleton,CPC,133245,112535,80117,79845,20146,43477,12962,0,3260,0
2011,35053,Newmarket--Aurora,CPC,121924,92731,58421,58202,13908,31600,8886,0,2628,1180
2011,35054,Niagara Falls,CPC,126696,96176,54244,53980,10206,28748,12681,0,2086,259
2011,35055,Niagara West--Glanbrook,CPC,111024,89763,59057,58863,8699,33701,12734,0,2530,1199
2011,35056,Nickel Belt,NDP,89377,72280,44859,44688,6308,12503,24566,0,1252,59
2011,35057,Nipissing--Timiskaming,CPC,90963,70754,42496,42271,15477,15495,8781,0,2518,0
2011,35058,Northumberland--Quinte West,CPC,123706,96154,61218,61034,12822,32853,12626,0,2733,0
2011,35059,Oak Ridges--Markham,CPC,169642,153972,90890,90460,25561,46241,15229,0,2349,1080
2011,35060,Oakville,CPC,113714,85920,58411,58215,17890,30068,8117,0,2140,0
2011,35061,Oshawa,CPC,116881,89635,50934,50734,3536,26034,19212,0,1631,321
2011,35062,Ottawa Centre,NDP,109336,90008,65135,64868,13049,14063,33805,0,3262,689
2011,35063,Ottawa--Orléans,CPC,109950,89802,64393,64158,24649,28584,9086,0,1839,0
2011,35064,Ottawa South,LIB,117581,87399,59270,58991,25963,19634,10712,0,1787,895
2011,35065,Ottawa--Vanier,LIB,101611,79309,52738,52422,20009,14184,15391,0,2716,122
2011,35066,Ottawa West--Nepean,CPC,109735,82874,56715,56423,17790,25226,11128,0,2279,0
2011,35067,Oxford,CPC,102756,77035,47671,47492,4521,27973,12164,0,2058,776
2011,35068,Parkdale--High Park,NDP,102142,74463,51161,50945,16757,7924,24046,0,1666,552
2011,35069,Parry Sound--Muskoka,CPC,90281,71477,46542,46409,5330,25864,11217,0,3776,222
2011,35070,Perth--Wellington,CPC,103874,73391,46580,46401,8341,25281,9861,0,2112,806
2011,35071,Peterborough,CPC,116626,91709,59348,59178,12664,29393,14723,0,2105,293
2011,35072,Pickering--Scarborough East,CPC,106602,78501,48072,47916,18013,19220,8932,0,1751,0
2011,35073,Prince Edward--Hastings,CPC,113227,89208,54778,54573,10230,29062,12940,0,1887,454
2011,35074,Renfrew--Nipissing--Pembroke,CPC,98803,78307,51564,51398,6545,27462,6903,0,877,9611
2011,35075,Richmond Hill,CPC,122614,90924,50235,50014,17671,22078,8433,0,1832,0
2011,35076,St. Catharines,CPC,112869,83475,50500,50274,10358,25571,11973,0,1924,448
2011,35077,St. Paul's,LIB,111131,83367,55471,55195,22409,17864,12124,0,2495,303
2011,35078,Sarnia--Lambton,CPC,105360,79688,49870,49665,6931,26112,14856,0,1252,514
2011,35079,Sault Ste. Marie,CPC,89028,69259,44460,44232,8343,18328,16467,0,945,149
2011,35080,Scarborough--Agincourt,LIB,111867,73205,41016,40750,18498,13930,7376,0,946,0
2011,35081,Scarborough Centre,CPC,108010,70274,38184,37967,12028,13498,11443,0,998,0
2011,35082,Scarborough--Guildwood,LIB,108813,67728,38445,38259,13849,13158,10145,0,848,259
2011,35083,Scarborough--Rouge River,NDP,130974,85183,46831,46610,12699,13935,18935,0,684,357
2011,35084,Scarborough Southwest,NDP,102196,69389,40501,40283,11699,12830,14119,0,1635,0
2011,35085,Simcoe--Grey,CPC,125985,99354,64642,64373,8207,31784,11185,0,3482,9715
2011,35086,Simcoe North,CPC,119400,90779,58158,57997,11090,31581,11515,0,3489,322
2011,35087,Stormont--Dundas--South Glengarry,CPC,99764,76915,47755,47550,8510,29538,8313,0,1038,151
2011,35088,Sudbury,NDP,92161,72019,45621,45441,8172,12881,22684,0,1359,345
2011,35089,Thornhill,CPC,131978,99867,59947,59672,14125,36629,7141,0,1562,215
2011,35090,Thunder Bay--Rainy River,NDP,85153,62765,37288,37158,8067,10097,18085,0,909,0
2011,35091,Thunder Bay--Superior North,NDP,82589,61546,36881,36725,6117,10894,18334,0,1115,265
2011,35092,Timmins--James Bay,NDP,80791,60095,33402,33218,5230,10526,16738,0,724,0
2011,35093,Toronto Centre,LIB,121407,88810,55890,55670,22832,12604,16818,0,2796,620
2011,35094,Toronto--Danforth,NDP,103655,74409,48370,48086,8472,6885,29235,0,3107,387
2011,35095,Trinity--Spadina,NDP,115361,101020,65611,65310,15276,10976,35601,0,2861,596
2011,35096,Vaughan,CPC,154206,125059,68903,68423,20435,38533,7940,0,1515,0
2011,35097,Welland,NDP,112875,85007,52217,51924,7276,20895,21917,0,1297,539
2011,35098,Wellington--Halton Hills,CPC,111241,83499,55309,55155,9034,35132,7146,0,3527,316
2011,35099,Whitby--Oshawa,CPC,135893,103125,64481,64237,9066,37525,14305,0,3143,198
2011,35100,Willowdale,CPC,129356,93584,53554,53259,21275,22207,9777,0,0,0
2011,35101,Windsor--Tecumseh,NDP,118478,84458,44772,44540,5764,14945,22235,0,1354,242
2011,35102,Windsor West,NDP,122219,81984,40002,39745,4327,12577,21592,0,1096,153
2011,35103,York Centre,CPC,113457,71753,42320,41970,13979,20356,6656,0,979,0
2011,35104,York--Simcoe,CPC,120371,91662,53067,52866,5702,33614,10190,0,2851,509
2011,35105,York South--Weston,NDP,114458,68361,35486,35198,11542,8559,14122,0,975,0
2011,35106,York West,LIB,103948,58090,27991,27724,13030,6122,7721,0,450,401
2011,46001,Brandon--Souris,CPC,84602,61289,35264,35125,1882,22386,8845,0,2012,0
2011,46002,Charleswood--St. James--Assiniboia,CPC,81469,62609,40553,40418,7433,23264,8134,0,1587,0
2011,46003,Churchill,NDP,75232,46068,20183,20076,4087,5256,10262,0,471,0
2011,46004,Dauphin--Swan River--Marquette,CPC,75103,53701,29482,29390,1947,18543,7657,0,1243,0
2011,46005,Elmwood--Transcona,CPC,78700,59154,33085,32973,1660,15298,14998,0,1017,0
2011,46006,Kildonan--St. Paul,CPC,81532,63866,39133,38979,3199,22670,11727,0,1020,363
2011,46007,Portage--Lisgar,CPC,85653,59799,35546,35399,2221,26899,3478,0,1996,805
2011,46008,Provencher,CPC,87737,64104,39574,39405,2645,27820,7051,0,1164,725
2011,46009,Saint Boniface,CPC,84473,65604,43412,43231,13314,21737,6935,0,1245,0
2011,46010,Selkirk--Interlake,CPC,90807,66370,41344,41184,1980,26848,10933,0,1423,0
2011,46011,Winnipeg Centre,NDP,81017,54364,26203,25955,2872,7173,13928,0,1830,152
2011,46012,Winnipeg North,LIB,79366,51894,25563,25427,9097,6701,9053,0,458,118
2011,46013,Winnipeg South,CPC,84424,64144,43905,43718,14296,22840,5693,0,889,0
2011,46014,Winnipeg South Centre,CPC,78286,58075,40093,39939,14784,15506,7945,0,1383,321
2011,47001,Battlefords--Lloydminster,CPC,71184,50655,28814,28705,950,19203,7767,0,785,0
2011,47002,Blackstrap,CPC,76273,61955,42908,42795,2713,23280,15769,0,1033,0
2011,47004,Cypress Hills--Grasslands,CPC,60551,44539,29508,29429,1838,20555,6248,0,788,0
2011,47003,Desnethé--Missinippi--Churchill River,CPC,67937,43739,22023,21928,1144,10509,9715,0,560,0
2011,47005,Palliser,CPC,65956,50175,33819,33726,1797,15850,15084,0,995,0
2011,47006,Prince Albert,CPC,71159,51656,30995,30907,1070,19214,9841,0,666,116
2011,47007,Regina--Lumsden--Lake Centre,CPC,65885,51380,34061,33972,2467,18076,12518,0,911,0
2011,47008,Regina--Qu'Appelle,CPC,66698,49386,29818,29721,1400,15896,11419,0,879,127
2011,47009,Saskatoon--Humboldt,CPC,75051,57055,37952,37846,3013,19954,13271,0,926,682
2011,47010,Saskatoon--Rosetown--Biggar,CPC,69547,49947,30220,30089,697,14652,14114,0,626,0
2011,47011,Saskatoon--Wanuskewin,CPC,72867,57654,36390,36256,2428,21183,11395,0,1250,0
2011,47012,Souris--Moose Mountain,CPC,63238,47061,29270,29193,1236,21598,5461,0,898,0
2011,47013,Wascana,LIB,75717,57815,38855,38749,15823,14291,7681,0,954,0
2011,47014,Yorkton--Melville,CPC,66094,50797,31868,31778,2167,21906,6931,0,774,0
2011,48006,Calgary Centre,CPC,124197,89536,49496,49235,8631,28401,7314,0,4889,0
2011,48003,Calgary Centre-North,CPC,114615,84609,50518,50318,7046,28443,8048,0,6578,203
2011,48002,Calgary East,CPC,110479,75850,34847,34661,4102,23372,4894,0,2047,246
2011,48004,Calgary Northeast,CPC,129015,87307,41732,41458,11487,23550,4262,0,1953,206
2011,48005,Calgary--Nose Hill,CPC,130942,101910,57723,57554,6501,40384,7189,0,3480,0
2011,48007,Calgary Southeast,CPC,125738,106439,63301,63172,4020,48173,6482,0,4079,418
2011,48008,Calgary Southwest,CPC,120750,95026,57413,57236,4121,42998,6823,0,2991,303
2011,48009,Calgary West,CPC,132162,103812,64684,64346,11374,39996,6679,0,6070,227
2011,48010,Crowfoot,CPC,114825,88881,52653,52522,1224,44115,4805,0,1711,667
2011,48012,Edmonton Centre,CPC,120326,86408,49389,49188,11037,23625,12480,0,1676,370
2011,48013,Edmonton East,CPC,128199,92507,45904,45710,3176,24111,17078,0,1345,0
2011,48014,Edmonton--Leduc,CPC,116986,101532,59581,59432,7270,37778,11488,0,2896,0
2011,48011,Edmonton--Mill Woods--Beaumont,CPC,112919,86529,45827,45636,5066,27857,10875,0,1364,474
2011,48015,Edmonton--St. Albert,CPC,126447,97504,54468,54317,5796,34468,11644,0,2409,0
2011,48016,Edmonton--Sherwood Park,CPC,118073,94602,55284,55136,4131,24623,7971,0,1926,16485
2011,48017,Edmonton--Spruce Grove,CPC,128945,105599,58915,58769,5483,41782,9272,0,2232,0
2011,48018,Edmonton--Strathcona,NDP,99267,73444,48854,48730,1372,19762,26093,0,1119,384
2011,48001,Fort McMurray--Athabasca,CPC,100805,76298,30749,30605,3190,21988,4053,0,1374,0
2011,48019,Lethbridge,CPC,113531,90036,48393,48086,4030,27173,13072,0,2095,1716
2011,48020,Macleod,CPC,107638,85720,51792,51635,1898,40007,5335,0,2389,2006
2011,48021,Medicine Hat,CPC,113085,82599,43055,42936,4416,30719,5616,0,1868,317
2011,48022,Peace River,CPC,138009,98135,48089,47961,1481,36334,7740,0,1702,704
2011,48023,Red Deer,CPC,124063,93723,50113,49994,1918,37959,7566,0,2551,0
2011,48024,Vegreville--Wainwright,CPC,111427,83790,49158,49057,1525,39145,5561,0,2499,327
2011,48025,Westlock--St. Paul,CPC,101010,76291,42124,41958,2569,32652,5103,0,1634,0
2011,48026,Wetaskiwin,CPC,107914,80262,46485,46363,1348,37756,5281,0,1978,0
2011,48027,Wild Rose,CPC,115872,95631,58552,58424,3908,43669,6595,0,4071,181
2011,48028,Yellowhead,CPC,103111,75410,41575,41446,1190,31925,5411,0,2132,788
2011,59001,Abbotsford,CPC,124515,85143,50199,49974,4968,32493,10089,0,2138,286
2011,59026,British Columbia Southern Interior,NDP,95477,75751,49674,49504,1872,19273,25206,0,3153,0
2011,59002,Burnaby--Douglas,NDP,112119,84911,48930,48710,5451,19932,20943,0,1754,630
2011,59003,Burnaby--New Westminster,NDP,118713,84271,44877,44683,4496,16009,22193,0,1731,254
2011,59004,Cariboo--Prince George,CPC,106382,76216,43689,43518,2200,24443,13135,0,2702,1038
2011,59005,Chilliwack--Fraser Canyon,CPC,112118,84930,49382,49230,5320,28160,12691,0,2706,353
2011,59006,Delta--Richmond East,CPC,106103,80821,48211,48043,8112,26059,11181,0,2324,367
2011,59008,Esquimalt--Juan de Fuca,NDP,120669,98477,64248,64096,6439,25792,26198,0,5341,326
2011,59009,Fleetwood--Port Kells,CPC,123243,95797,50636,50370,8041,23950,16533,0,1476,370
2011,59010,Kamloops--Thompson--Cariboo,CPC,114675,90855,56978,56814,3026,29682,20983,0,2932,191
2011,59011,Kelowna--Lake Country,CPC,122214,100884,60368,60222,7069,34566,13322,0,5265,0
2011,59012,Kootenay--Columbia,CPC,86811,67663,42930,42788,1496,23910,14199,0,2547,636
2011,59013,Langley,CPC,117858,90225,55290,55132,4990,35569,11277,0,2943,353
2011,59014,Nanaimo--Alberni,CPC,121434,98657,65803,65638,4984,30469,25165,0,4482,538
2011,59015,Nanaimo--Cowichan,NDP,125149,99872,64113,63951,3007,24497,31272,0,5005,170
