Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2000,24063,Saint-Jean,BQ,92132,72281,49667,47825,17262,5933,698,22686,0,1246
2000,24064,Saint-Lambert,LIB,87895,70288,44662,43345,19679,5770,0,16519,0,1377
2000,24065,Saint-Laurent--Cartierville,LIB,96788,71836,45300,44658,32861,4217,1070,5838,0,672
2000,24066,Saint-Léonard--Saint-Michel,LIB,103336,73898,47038,46172,35396,2807,528,6679,0,762
2000,24067,Saint-Maurice,LIB,79230,61810,44815,43175,23345,2427,359,16821,0,223
2000,24068,Shefford,LIB,93311,68698,46358,45087,20707,3365,380,19816,0,819
2000,24069,Sherbrooke,BQ,97084,81592,51880,50632,21182,4239,677,23559,0,975
2000,24070,Terrebonne--Blainville,BQ,112750,89796,58193,55735,17668,6830,1111,28933,0,1193
2000,24071,Trois-Rivières,BQ,92989,75168,49824,48005,20606,3760,512,22405,0,722
2000,24072,Vaudreuil--Soulanges,LIB,95318,74800,52394,50991,26292,6208,904,17587,0,0
2000,24073,Verchères--Les-Patriotes,BQ,103001,81810,56555,54882,16740,6729,1074,28696,0,1643
2000,24074,Verdun--Saint-Henri--Saint-Paul--Pointe Saint-Charles,LIB,91481,71085,41974,40774,20905,4768,1003,11976,933,1189
2000,24075,Westmount--Ville-Marie,LIB,94058,70801,38695,38364,23093,6294,1990,4110,1245,1632
2000,35001,Algoma--Manitoulin,LIB,75120,53781,31149,31015,15000,11261,4326,0,428,0
2000,35002,Barrie--Simcoe--Bradford,LIB,124450,99720,54647,54503,26309,25188,2385,0,0,621
2000,35003,Beaches--East York,LIB,108997,75284,42866,42687,22515,9604,8936,0,599,1033
2000,35004,Bramalea--Gore--Malton--Springdale,LIB,120699,78498,38825,38416,21917,13233,1864,0,0,1402
2000,35005,Brampton Centre,LIB,106393,72264,36447,36264,18365,15476,1795,0,628,0
2000,35006,Brampton West--Mississauga,LIB,133554,98614,46932,46760,31041,13623,1567,0,529,0
2000,35007,Brant,LIB,105679,76270,42922,42660,24068,14535,3126,0,484,447
2000,35008,Toronto--Danforth,LIB,100678,68855,39413,39168,20330,6159,10830,0,769,1080
2000,35009,Bruce--Grey--Owen Sound,LIB,98317,72569,45044,44815,19817,22832,2166,0,0,0
2000,35010,Burlington,LIB,99763,77578,47541,47408,22175,22740,1722,0,771,0
2000,35011,Cambridge,LIB,115848,83165,47704,47532,22148,20903,4111,0,0,370
2000,35012,Davenport,LIB,103074,50251,25718,25501,17014,3547,3457,0,642,841
2000,35013,Don Valley East,LIB,113338,71351,39110,38910,25915,10381,2249,0,0,365
2000,35014,Don Valley West,LIB,108254,75400,45938,45741,25329,17822,2024,0,0,566
2000,35015,Dufferin--Peel--Wellington--Grey,LIB,110571,81706,47706,47569,21678,22954,1473,0,1464,0
2000,35016,Durham,LIB,106045,80730,45727,45583,20602,22110,2545,0,0,326
2000,35017,Eglinton--Lawrence,LIB,108410,72463,41725,41462,25161,12653,2663,0,688,297
2000,35018,Elgin--Middlesex--London,LIB,101573,70962,42123,41935,17202,21576,2319,0,431,407
2000,35019,Erie--Lincoln,LIB,94672,66436,40566,40399,17054,20166,2423,0,0,756
2000,35020,Essex,LIB,110713,79532,46507,46301,20524,19194,6431,0,0,152
2000,35021,Etobicoke Centre,LIB,104398,74625,46520,46272,26083,17884,2124,0,0,181
2000,35022,Etobicoke--Lakeshore,LIB,109253,75490,43609,43388,22467,17613,2835,0,0,473
2000,35023,Etobicoke North,LIB,115067,64872,32475,32182,23345,6280,2210,0,0,347
2000,35024,Glengarry--Prescott--Russell,LIB,100204,73451,46534,46162,31371,12574,1877,0,0,340
2000,35025,Ottawa--Orléans,LIB,100659,78516,52425,52219,26635,22054,2169,0,561,800
2000,35026,Guelph--Wellington,LIB,110836,90076,55047,54866,26440,21225,5685,0,966,550
2000,35027,Haldimand--Norfolk--Brant,LIB,98989,72336,44763,44565,20867,21177,2124,0,0,397
2000,35028,Halton,LIB,119537,99079,59723,59589,28168,27770,2633,0,1018,0
2000,35029,Hamilton East,LIB,97491,64726,31335,31097,16435,9360,4111,0,0,1191
2000,35030,Hamilton Mountain,LIB,105316,77589,44522,44270,22536,17088,4387,0,0,259
2000,35031,Hamilton West,LIB,100149,71567,40577,40354,21273,12319,5300,0,616,846
2000,35032,Hastings--Frontenac--Lennox and Addington,LIB,97025,71314,43712,43576,16996,23458,2200,0,516,406
2000,35033,Huron--Bruce,LIB,95981,67004,43308,43171,21547,18481,2669,0,0,474
2000,35034,Kenora--Rainy River,LIB,79550,54792,32019,31885,14416,10601,6868,0,0,0
2000,35035,Chatham--Kent Essex,LIB,105174,72009,40690,40408,20085,17113,2209,0,715,286
2000,35036,Kingston and the Islands,LIB,111411,87793,51389,51186,26457,17126,4951,0,2652,0
2000,35037,Kitchener Centre,LIB,109398,80566,44700,44492,23511,17765,3058,0,0,158
2000,35038,Kitchener--Waterloo,LIB,114390,91616,54115,53900,27132,21023,4394,0,809,542
2000,35039,Lambton--Kent--Middlesex,LIB,98542,69206,43351,43153,21124,19220,1871,0,341,597
2000,35040,Lanark--Carleton,CPC,124295,96157,63565,63373,22811,37100,1946,0,871,645
2000,35041,Leeds--Grenville,LIB,96284,72261,47236,47060,18594,26479,990,0,816,181
2000,35042,London North Centre,LIB,104291,82123,44511,44297,22795,16367,3936,0,681,518
2000,35043,London--Fanshawe,LIB,103511,71274,36094,35901,19677,12117,4107,0,0,0
2000,35044,London West,LIB,106531,81817,48396,48195,23794,19950,3596,0,614,241
2000,35045,Markham,LIB,119462,85207,48387,48178,32104,14100,1129,0,493,352
2000,35046,Mississauga Centre,LIB,114855,74356,38174,38019,24381,11720,1404,0,0,514
2000,35047,Mississauga East,LIB,108843,66397,34604,34352,22158,10516,1451,0,0,227
2000,35048,Mississauga South,LIB,100260,68907,40069,39937,20676,17042,1636,0,516,67
2000,35049,Mississauga West,LIB,128029,90170,49607,49459,31260,15857,1532,0,810,0
2000,35050,Nepean--Carleton,LIB,111886,88454,59886,59693,24570,31846,2223,0,805,249
2000,35051,Niagara Centre,LIB,102510,77670,47607,47315,21641,18206,7029,0,0,439
2000,35052,Niagara Falls,LIB,93103,68854,39315,38995,17907,18076,2356,0,501,155
2000,35053,Nickel Belt,LIB,82576,57761,34656,34525,19187,8034,7304,0,0,0
2000,35054,Nipissing,LIB,76047,57689,33250,33113,18888,11653,2572,0,0,0
2000,35055,Northumberland,LIB,98971,73646,44021,43806,20109,20178,2141,0,1102,276
2000,35056,Oak Ridges,LIB,129379,99152,55871,55648,33058,20123,1623,0,672,172
2000,35057,Oakville,LIB,105572,76513,48485,48332,23074,23133,1335,0,790,0
2000,35058,Oshawa,LIB,107771,75843,37883,37696,16179,16538,4203,0,0,776
2000,35059,Ottawa Centre,LIB,109903,93551,57079,56774,22716,17672,13516,0,1531,1339
2000,35060,Ottawa South,LIB,111532,83930,52021,51790,26585,20773,3463,0,0,969
2000,35061,Ottawa--Vanier,LIB,103418,85051,48433,48141,26749,15000,4194,0,1083,1115
2000,35062,Ottawa West--Nepean,LIB,108564,83584,52479,52185,22606,25260,2718,0,585,1016
2000,35063,Oxford,LIB,97142,69900,42878,42703,15181,24505,2254,0,0,763
2000,35064,Parkdale--High Park,LIB,105740,72274,42075,41848,20676,10563,7947,0,1161,1501
2000,35065,Parry Sound--Muskoka,LIB,82853,64448,37829,37695,17911,16624,1665,0,1495,0
2000,35066,Perth--Middlesex,LIB,94576,69015,42222,42076,16988,21330,2800,0,689,269
2000,35067,Peterborough,LIB,109902,86319,52460,52285,25310,21958,3967,0,903,147
2000,35068,Pickering--Ajax--Uxbridge,LIB,119171,85627,50313,50195,28834,18824,1523,0,1014,0
2000,35069,Prince Edward--Hastings,LIB,93743,70962,39923,39742,20055,17790,1897,0,0,0
2000,35070,Renfrew--Nipissing--Pembroke,CPC,97571,73228,46914,46700,18211,25921,1607,0,0,961
2000,35071,Sarnia--Lambton,LIB,90697,63850,38122,37920,19329,14528,2735,0,514,814
2000,35072,Sault Ste. Marie,LIB,80054,58533,37369,37147,18867,8174,9202,0,776,128
2000,35073,Scarborough--Agincourt,LIB,107030,69996,38261,38068,26986,9130,1499,0,0,453
2000,35074,Scarborough Centre,LIB,114844,74272,40265,39948,26969,8849,3171,0,0,959
2000,35075,Scarborough East,LIB,108644,72092,40306,40151,24019,13843,1884,0,0,405
2000,35076,Scarborough--Rouge River,LIB,120264,72143,36399,36265,28669,5803,1793,0,0,0
2000,35077,Scarborough Southwest,LIB,108178,67382,36005,35768,21466,10163,3638,0,0,501
2000,35078,Simcoe--Grey,LIB,111559,83416,49807,49635,22224,24768,1646,0,0,997
2000,35079,Simcoe North,LIB,106630,80404,48487,48284,24510,21197,2272,0,0,305
2000,35080,St. Catharines,LIB,106105,78215,46948,46725,20992,22393,2878,0,0,462
2000,35081,St. Paul's,LIB,103725,79543,47128,46947,25358,15556,4451,0,769,813
2000,35082,Stoney Creek,LIB,103863,77995,47486,47276,24150,19456,3083,0,0,587
2000,35083,Stormont--Dundas--Charlottenburgh,LIB,95834,67476,41192,40936,19113,19786,1696,0,0,341
2000,35084,Sudbury,LIB,86243,64220,34880,34670,20290,9196,4368,0,503,313
2000,35085,Thornhill,LIB,106628,73783,42240,42040,27152,12981,1653,0,0,254
2000,35086,Thunder Bay--Atikokan,LIB,78360,55899,31114,30960,11449,12719,6023,0,769,0
2000,35087,Thunder Bay--Superior North,LIB,79680,55685,31834,31670,15241,9031,6169,0,648,581
2000,35088,Timiskaming--Cochrane,LIB,75769,53409,31330,31098,19404,8443,2461,0,790,0
2000,35089,Timmins--James Bay,LIB,79627,53985,30276,30129,16335,4409,9385,0,0,0
2000,35090,Toronto Centre--Rosedale,LIB,114416,83243,47605,47359,26203,13207,5300,0,0,2649
2000,35091,Trinity--Spadina,LIB,101104,73147,42341,42117,20032,4559,16001,0,562,963
2000,35092,Vaughan--King--Aurora,LIB,119117,98805,57206,56838,38208,16308,1938,0,0,384
2000,35093,Haliburton--Victoria--Brock,LIB,108011,79616,49360,49218,16710,30099,2409,0,0,0
2000,35094,Waterloo--Wellington,LIB,107797,77610,45097,44941,19619,22796,1845,0,432,249
2000,35095,Ancaster--Dundas--Flamborough--Aldershot,LIB,95568,74574,48510,48400,19921,24723,3756,0,0,0
2000,35096,Whitby--Ajax,LIB,113924,83443,48927,48774,25693,20722,2359,0,0,0
2000,35097,Willowdale,LIB,107416,77817,44311,44132,27038,14545,2404,0,0,145
2000,35098,Windsor--St. Clair,NDP,106108,75358,41871,41631,16600,7545,17001,0,390,95
2000,35099,Windsor West,LIB,108119,76973,38521,38235,20729,10893,6080,0,0,533
2000,35100,York Centre,LIB,107370,65136,35196,34867,24788,7133,2109,0,532,305
2000,35101,York North,LIB,117859,85329,48958,48745,22665,23875,1696,0,0,509
2000,35102,York South--Weston,LIB,110264,62212,35140,34738,15841,2740,1288,0,293,14576
2000,35103,York West,LIB,104957,53987,25842,25581,19768,2734,2365,0,0,714
2000,46001,Brandon--Souris,CPC,79102,54829,36759,36643,6544,25385,4518,0,0,196
2000,46002,Charleswood St. James--Assiniboia,LIB,75629,57406,38474,38385,13901,21560,2786,0,0,138
2000,46003,Churchill,NDP,78464,45860,23413,23315,7514,5324,10477,0,0,0
2000,46004,Dauphin--Swan River,CPC,76797,52629,33414,33266,7091,19801,5813,0,0,561
2000,46005,Portage--Lisgar,CPC,81014,56082,34522,34421,6133,22657,2073,0,0,3558
2000,46006,Provencher,CPC,85146,58020,40631,40483,14419,24084,1980,0,0,0
2000,46007,Saint Boniface,LIB,80900,60395,38795,38666,20173,13467,5026,0,0,0
2000,46008,Selkirk--Interlake,CPC,83154,61294,40855,40751,9612,22848,8113,0,0,178
2000,46009,Winnipeg North Centre,NDP,76466,48254,25067,24586,6755,2950,14356,0,0,525
2000,46010,Winnipeg Centre,NDP,76026,52383,27531,27295,9310,5890,11263,0,698,134
2000,46011,Winnipeg South,LIB,82463,63562,42222,42077,21433,16237,4224,0,0,183
2000,46012,Winnipeg South Centre,LIB,77170,60471,37821,37640,15231,13885,7501,0,0,1023
2000,46013,Winnipeg North--St. Paul,LIB,80460,58779,37682,37534,14556,14371,7931,0,232,444
2000,46014,Winnipeg--Transcona,NDP,81107,56345,32897,32770,6041,10469,15680,0,229,351
2000,47001,Battlefords--Lloydminster,CPC,73555,49193,29477,29370,5098,19165,5107,0,0,0
2000,47002,Blackstrap,CPC,72081,55190,36323,36230,8206,17954,9551,0,519,0
2000,47003,Churchill River,LIB,62947,39807,23669,23574,9856,8434,5141,0,0,143
2000,47004,Cypress Hills--Grasslands,CPC,66887,46627,30251,30161,3791,21269,5101,0,0,0
2000,47005,Palliser,NDP,69112,50849,31902,31803,6492,13175,12136,0,0,0
2000,47006,Prince Albert,CPC,74695,50831,32598,32515,6754,18768,6676,0,317,0
2000,47007,Regina--Qu'Appelle,NDP,69952,46711,28545,28404,5106,11567,11731,0,0,0
2000,47008,Regina--Lumsden--Lake Centre,CPC,67345,46570,29418,29305,4296,12585,12424,0,0,0
2000,47009,Saskatoon--Humboldt,CPC,70808,55795,35717,35636,7740,17743,9420,0,488,245
2000,47010,Saskatoon--Rosetown--Biggar,CPC,72921,48441,26922,26827,3023,12695,11109,0,0,0
2000,47011,Souris--Moose Mountain,CPC,70848,48533,30562,30464,4371,21338,4755,0,0,0
2000,47012,Saskatoon--Wanuskewin,CPC,74817,53862,33190,33104,5567,19113,8022,0,402,0
2000,47013,Wascana,LIB,73079,55698,34681,34583,14244,12492,7446,0,0,401
2000,47014,Yorkton--Melville,CPC,71190,50038,31824,31721,5153,21561,5007,0,0,0
2000,48001,Athabasca,CPC,84541,61446,34582,34478,9793,22999,872,0,345,469
2000,48002,Calgary Centre,CPC,116516,101181,57455,57242,5630,48412,1604,0,1170,426
2000,48003,Calgary East,CPC,100254,69624,33554,33436,6843,23651,1444,0,0,1498
2000,48004,Calgary Northeast,CPC,115400,89878,45463,45157,9841,33464,1852,0,0,0
2000,48005,Calgary--Nose Hill,CPC,113398,100544,59838,59715,11602,44600,2227,0,1092,194
2000,48006,Calgary Southeast,CPC,101810,85536,54649,54533,6646,45845,1111,0,931,0
2000,48007,Calgary Southwest,CPC,103508,84905,53433,53275,7954,43208,2113,0,0,0
2000,48008,Calgary West,CPC,116226,99550,61590,61468,11181,46481,2350,0,1456,0
2000,48009,Crowfoot,CPC,99532,72488,47974,47857,2964,40545,1457,0,0,2891
2000,48010,Edmonton Centre-East ,CPC,107923,78673,42025,41869,14323,20020,7304,0,0,222
2000,48011,Edmonton North,CPC,99982,75604,43249,43075,14786,25073,3216,0,0,0
2000,48012,Edmonton Southeast,LIB,95287,67337,41632,41493,21109,18661,1285,0,0,438
2000,48013,Edmonton Southwest,CPC,102210,83890,53752,53626,18223,32000,2746,0,462,195
2000,48014,Edmonton--Strathcona,CPC,104973,89248,56041,55859,17816,28510,8256,0,0,1277
2000,48015,Edmonton West,LIB,105931,88544,49844,49675,21978,24254,2895,0,0,548
2000,48016,Elk Island,CPC,101628,78983,52631,52513,9289,39908,3316,0,0,0
2000,48017,Lakeland,CPC,104692,70660,44972,44840,9050,33721,2069,0,0,0
2000,48018,Lethbridge,CPC,99753,74568,46178,46015,7797,34442,2648,0,864,264
2000,48019,Macleod,CPC,88781,70197,44060,43944,4137,36862,2945,0,0,0
2000,48020,Medicine Hat,CPC,96769,71588,42026,41915,4392,35370,2153,0,0,0
2000,48021,Peace River,CPC,114165,76363,42049,41938,6495,32529,2914,0,0,0
2000,48022,Red Deer,CPC,110736,84409,50985,50872,6522,42004,2346,0,0,0
2000,48023,St. Albert,CPC,105853,83800,55210,55034,13637,38432,2965,0,0,0
2000,48024,Wetaskiwin,CPC,102152,75900,48557,48451,8318,38088,2045,0,0,0
2000,48025,Wild Rose,CPC,108656,91655,57300,57125,6334,47563,2320,0,0,908
2000,48026,Yellowhead,CPC,96150,67430,40745,40594,6348,31965,1910,0,0,371
2000,59001,Burnaby--Douglas,NDP,113409,73370,45740,45515,10774,17534,17018,0,0,189
2000,59002,Cariboo--Chilcotin,CPC,81881,53434,32324,32220,6555,22035,2915,0,0,715
2000,59003,Delta--South Richmond,CPC,122064,82852,54550,54380,15858,34720,3060,0,0,742
2000,59004,Dewdney--Alouette,CPC,111692,76439,48447,48237,8717,33985,5535,0,0,0
2000,59005,Esquimalt--Juan de Fuca,CPC,107111,78669,48380,48223,11536,27839,6468,0,2056,324
2000,59006,Fraser Valley,CPC,121901,86387,55198,55034,8965,40839,3185,0,528,1517
2000,59007,"Kamloops, Thompson and Highland Valleys",CPC,99356,72188,48637,48520,7582,26794,13600,0,0,544
2000,59008,Kelowna,CPC,115814,89153,57076,56853,13564,38518,3572,0,0,1199
2000,59009,Kootenay--Columbia,CPC,85287,58326,38003,37864,5581,27828,3297,0,1158,0
2000,59010,Langley--Abbotsford,CPC,124831,82972,55541,55355,9554,43028,2353,0,0,420
2000,59011,Nanaimo--Alberni,CPC,109806,81188,52721,52558,10877,31856,7635,0,0,2190
2000,59012,Nanaimo--Cowichan,CPC,114986,78772,50859,50695,10857,27281,8599,0,1196,2762
2000,59013,New Westminster--Coquitlam--Burnaby,CPC,113583,78658,47281,47075,14579,24190,7076,0,1028,202
2000,59014,Okanagan--Shuswap,CPC,103748,73143,47992,47874,9855,32441,4060,0,0,1518
2000,59015,North Vancouver,CPC,122713,81601,56140,55976,18343,31895,2760,0,0,2978
2000,59016,Okanagan--Coquihalla,CPC,102463,74297,48668,48502,9923,31733,4096,0,1110,1640
2000,59017,Port Moody--Coquitlam--Port Coquitlam,CPC,130605,91222,57808,57621,16937,33137,5340,0,839,1368
2000,59018,Prince George--Bulkley Valley,CPC,93151,59286,35144,35005,8202,23044,2029,0,793,937
2000,59019,Prince George--Peace River,CPC,97399,60658,34363,34245,5319,25943,1597,0,744,642
2000,59020,Richmond,CPC,122733,77226,47649,47431,19940,23642,2695,0,897,257
2000,59021,Saanich--Gulf Islands,CPC,107104,83574,59000,58835,19002,31441,4721,0,3243,428
2000,59022,Skeena,CPC,83598,50363,30050,29928,8714,13752,6273,0,688,501
2000,59023,South Surrey--White Rock--Langley,CPC,93596,70916,48096,47979,10200,33558,2718,0,844,659
2000,59024,Surrey Central,CPC,149468,97421,57961,57765,19513,33752,3211,0,1175,114
2000,59025,Surrey North,CPC,106645,64583,35792,35600,10279,21687,2619,0,556,459
2000,59026,Vancouver Centre,LIB,116083,96399,58324,58044,24553,22004,6993,0,2285,2209
