Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2006,24063,Saint-Hyacinthe--Bagot,BQ,94084,76101,50520,49693,4884,12323,2723,27838,1925,0
2006,24064,Saint-Jean,BQ,95096,79885,52864,52005,6426,11516,3622,28070,2371,0
2006,24065,Saint-Lambert,BQ,92946,75114,46804,46242,10777,9097,3404,20949,1819,196
2006,24066,Saint-Laurent--Cartierville,LIB,100747,77419,42831,42460,25412,5590,3279,6192,1810,177
2006,24067,Saint-Léonard--Saint-Michel,LIB,102302,73869,42103,41463,23705,5975,2831,7772,961,219
2006,24068,Saint-Maurice--Champlain,BQ,97893,79959,49534,48561,5612,16028,3684,21532,1705,0
2006,24069,Shefford,BQ,94939,78345,52295,51428,12043,12734,2431,22159,2061,0
2006,24070,Sherbrooke,BQ,97882,81896,52526,51937,6863,10763,4646,27112,2238,315
2006,24071,Terrebonne--Blainville,BQ,92086,77964,51916,51030,4576,10212,3829,30197,2216,0
2006,24072,Trois-Rivières,BQ,92206,76988,49379,48680,5268,15423,3774,22331,1513,371
2006,24073,Vaudreuil-Soulanges,BQ,102100,89306,63176,62505,17774,11888,3468,26925,2450,0
2006,24074,Verchères--Les Patriotes,BQ,89209,74053,53414,52671,4602,11479,4293,30250,2047,0
2006,24075,Westmount--Ville-Marie,LIB,97226,77486,41602,41340,18884,7295,6356,5191,3451,163
2006,35001,Ajax--Pickering,LIB,100248,76987,52071,51917,25636,16992,6655,0,2199,435
2006,35002,Algoma--Manitoulin--Kapuskasing,LIB,82340,60311,38596,38380,14652,8957,13244,0,1025,502
2006,35003,Ancaster--Dundas--Flamborough--Westdale,CPC,106245,84121,62919,62744,21656,24530,13376,0,2767,415
2006,35004,Barrie,CPC,103710,87983,57498,57308,22456,23999,6978,0,3875,0
2006,35005,Beaches--East York,LIB,108913,72844,51364,51196,20678,9238,17900,0,3106,274
2006,35006,Bramalea--Gore--Malton,LIB,119886,84395,50304,50012,25348,16367,6343,0,1721,233
2006,35007,Brampton--Springdale,LIB,116775,77368,47314,47094,22294,14492,8345,0,1853,110
2006,35008,Brampton West,LIB,113638,96838,57264,56983,27988,20345,6310,0,2340,0
2006,35009,Brant,LIB,118580,91872,59989,59753,22077,21495,12713,0,2729,739
2006,35026,Bruce--Grey--Owen Sound,CPC,102487,77109,52342,52164,14378,25133,5918,0,6735,0
2006,35010,Burlington,CPC,117348,89433,65249,65022,25431,28030,8090,0,3471,0
2006,35011,Cambridge,CPC,119141,89262,57991,57784,19419,25337,9794,0,3017,217
2006,35012,Carleton--Mississippi Mills,CPC,111149,92129,69649,69419,16360,39004,8677,0,4544,834
2006,35013,Chatham-Kent--Essex,CPC,106144,74875,48869,48636,15204,20820,10875,0,1737,0
2006,35015,Davenport,LIB,111705,64599,39132,38892,20172,4202,12681,0,1440,397
2006,35016,Don Valley East,LIB,111177,68366,43614,43413,23441,12661,5597,0,1714,0
2006,35017,Don Valley West,LIB,115539,78824,53994,53802,28709,17908,4902,0,1906,377
2006,35018,Dufferin--Caledon,CPC,101608,76190,49479,49313,14777,23641,5983,0,4912,0
2006,35014,Durham,CPC,107435,83426,57779,57611,17290,27087,9946,0,2676,612
2006,35019,Eglinton--Lawrence,LIB,106879,73201,49489,49244,26044,14897,5660,0,2520,123
2006,35020,Elgin--Middlesex--London,CPC,104564,77902,51560,51327,13517,23416,9873,0,2873,1648
2006,35021,Essex,CPC,114330,86571,57454,57243,19510,23125,12993,0,1507,108
2006,35022,Etobicoke Centre,LIB,111792,78511,56487,56267,29509,18702,5426,0,2111,519
2006,35023,Etobicoke--Lakeshore,LIB,113914,81150,56026,55778,24337,19613,8685,0,2853,290
2006,35024,Etobicoke North,LIB,112411,61424,36264,36018,22195,8049,3820,0,950,1004
2006,35025,Glengarry--Prescott--Russell,CPC,97660,78207,55782,55320,22787,22990,7049,0,2494,0
2006,35027,Guelph,LIB,106170,87410,61850,61635,23662,18342,13561,0,5376,694
2006,35028,Haldimand--Norfolk,CPC,104575,79358,53754,53559,18363,25885,6858,0,1894,559
2006,35029,Haliburton--Kawartha Lakes--Brock,CPC,111343,89166,60246,60050,17266,29427,10340,0,3017,0
2006,35030,Halton,CPC,100055,98768,69445,69214,28680,30577,6114,0,3843,0
2006,35031,Hamilton Centre,NDP,118186,81161,48056,47777,11224,9696,24503,0,2022,332
2006,35032,Hamilton East--Stoney Creek,NDP,115709,85635,53972,53696,18880,13581,19346,0,1573,316
2006,35033,Hamilton Mountain,NDP,119830,87642,58954,58696,18704,15915,21970,0,1517,590
2006,35034,Huron--Bruce,LIB,104063,76301,53546,53363,21260,20289,8696,0,1829,1289
2006,35035,Kenora,LIB,60572,43000,27297,27212,9937,8434,8149,0,692,0
2006,35036,Kingston and the Islands,LIB,115833,94720,62488,62248,28548,16230,11946,0,5006,518
2006,35037,Kitchener Centre,LIB,108840,77942,50426,50194,21714,16131,9253,0,2822,274
2006,35038,Kitchener--Conestoga,CPC,96708,77594,50168,50012,19246,20615,7445,0,2706,0
2006,35039,Kitchener--Waterloo,LIB,113826,94749,66697,66457,31136,18817,11889,0,4298,317
2006,35046,Lambton--Kent--Middlesex,CPC,105291,78907,54523,54288,16835,25170,9330,0,2156,797
2006,35040,Lanark--Frontenac--Lennox and Addington,CPC,113082,88185,59677,59460,14709,30367,9604,0,3115,1665
2006,35041,Leeds--Grenville,CPC,96606,74055,52215,52056,12661,28447,7945,0,3003,0
2006,35042,London--Fanshawe,NDP,107341,75174,46779,46564,15199,13495,16067,0,1803,0
2006,35043,London North Centre,LIB,107672,91328,60407,60091,24109,17968,14271,0,3300,443
2006,35044,London West,LIB,110988,86830,61276,61052,23019,21690,13056,0,2900,387
2006,35045,Markham--Unionville,LIB,112093,86146,53190,52943,32769,14153,4257,0,1146,618
2006,35047,Mississauga--Brampton South,LIB,113826,85068,51052,50742,27370,15605,5521,0,1927,319
2006,35048,Mississauga East--Cooksville,LIB,122566,78492,45796,45556,23530,14326,5180,0,1393,1127
2006,35049,Mississauga--Erindale,LIB,120354,91874,60173,59922,26852,23524,6644,0,2613,289
2006,35050,Mississauga South,LIB,113003,76614,52338,52109,23018,20888,5607,0,2393,203
2006,35051,Mississauga--Streetsville,LIB,118305,81440,52249,52044,23913,18121,6929,0,2334,747
2006,35052,Nepean--Carleton,CPC,109291,95156,72089,71873,20111,39512,8274,0,3976,0
2006,35053,Newmarket--Aurora,LIB,105955,81755,59004,58812,27176,22376,5639,0,2813,808
2006,35054,Niagara Falls,CPC,120797,92481,58463,58188,20092,23485,12209,0,2402,0
2006,35055,Niagara West--Glanbrook,CPC,99747,80076,57937,57730,17712,27351,9251,0,2284,1132
2006,35056,Nickel Belt,LIB,89859,69202,45894,45657,19775,5732,17668,0,975,1507
2006,35057,Nipissing--Timiskaming,LIB,89416,71136,48081,47870,21393,16511,8268,0,1698,0
2006,35058,Northumberland--Quinte West,CPC,118906,93243,62870,62679,22566,25833,11334,0,2946,0
2006,35059,Oak Ridges--Markham,LIB,111276,111882,74834,74556,35083,28683,7367,0,3423,0
2006,35060,Oakville,LIB,109642,81117,59984,59727,25892,25148,5815,0,2872,0
2006,35061,Oshawa,CPC,113662,84063,53689,53503,12831,20657,17905,0,2019,91
2006,35062,Ottawa Centre,NDP,114032,91958,66950,66626,19468,15105,24609,0,6765,679
2006,35063,Ottawa--Orléans,CPC,103435,82891,62226,61988,24224,25455,9354,0,2377,578
2006,35064,Ottawa South,LIB,118808,86188,61808,61510,27158,23028,8138,0,2913,273
2006,35065,Ottawa--Vanier,LIB,105870,81885,56053,55695,23567,15970,12145,0,3675,338
2006,35066,Ottawa West--Nepean,CPC,112509,83662,59719,59450,20250,25607,9626,0,2941,1026
2006,35067,Oxford,CPC,99270,74292,49879,49715,13961,23140,8639,0,1566,2409
2006,35068,Parkdale--High Park,NDP,106559,73499,51690,51450,18489,8777,20790,0,2840,554
2006,35069,Parry Sound--Muskoka,CPC,84789,68577,46318,46171,18485,18513,5472,0,3701,0
2006,35070,Perth--Wellington,CPC,102447,72646,47849,47694,12301,22004,8876,0,3117,1396
2006,35071,Peterborough,CPC,110887,91361,63638,63431,20532,22774,16286,0,3205,634
2006,35072,Pickering--Scarborough East,LIB,106722,76137,52749,52617,27719,16693,6090,0,1869,246
2006,35073,Prince Edward--Hastings,CPC,109407,87340,57316,57097,18034,27787,8474,0,2386,416
2006,35074,Renfrew--Nipissing--Pembroke,CPC,96416,75194,52064,51873,12532,29923,6509,0,1605,1304
2006,35075,Richmond Hill,LIB,109394,84433,52126,51956,27837,16564,5176,0,2379,0
2006,35076,St. Catharines,CPC,111452,84967,58030,57827,21423,21669,11848,0,2305,582
2006,35077,St. Paul's,LIB,112449,81121,58548,58290,29295,15021,11189,0,2785,0
2006,35078,Sarnia--Lambton,CPC,104556,78909,53556,53299,17649,21841,10673,0,1712,1424
2006,35079,Sault Ste. Marie,NDP,88419,68537,46435,46243,15825,11099,17979,0,1056,284
2006,35080,Scarborough--Agincourt,LIB,110669,72895,45006,44838,28065,10684,4969,0,1120,0
2006,35081,Scarborough Centre,LIB,102922,68205,42360,42134,23332,11522,5884,0,1396,0
2006,35082,Scarborough--Guildwood,LIB,112628,66291,41355,41079,21877,11790,5847,0,1235,330
2006,35083,Scarborough--Rouge River,LIB,115437,81392,46368,46153,30285,9432,4972,0,754,710
2006,35084,Scarborough Southwest,LIB,105237,67109,41856,41667,19930,10017,9626,0,1827,267
2006,35085,Simcoe--Grey,CPC,117505,89841,60737,60565,18689,30135,6784,0,3372,1585
2006,35086,Simcoe North,CPC,111057,86287,57760,57544,22078,23266,8132,0,3451,617
2006,35087,Stormont--Dundas--South Glengarry,CPC,98933,75745,51402,51188,13906,28014,6892,0,1713,663
2006,35088,Sudbury,LIB,89443,72552,47878,47650,19809,10332,15225,0,1301,983
2006,35089,Thornhill,LIB,116840,88793,56609,56372,29934,19005,4405,0,1934,1094
2006,35090,Thunder Bay--Rainy River,LIB,85775,63180,38618,38484,13520,10485,12862,0,1193,424
2006,35091,Thunder Bay--Superior North,LIB,83657,62592,39125,38905,14009,8578,13601,0,2231,486
2006,35092,Timmins--James Bay,NDP,84001,61083,38118,37949,13003,5173,19195,0,578,0
2006,35093,Toronto Centre,LIB,114581,89230,59364,59112,30874,10763,14036,0,3080,359
2006,35094,Toronto--Danforth,NDP,109713,74862,50657,50415,17256,4992,24412,0,3583,172
2006,35095,Trinity--Spadina,NDP,106094,88515,62728,62450,25067,5625,28748,0,2398,612
2006,35096,Vaughan,LIB,112049,97445,62370,61898,36968,16124,5114,0,3004,688
2006,35097,Welland,LIB,108876,85417,57283,57049,20267,16678,17492,0,1960,652
2006,35098,Wellington--Halton Hills,CPC,100555,77756,55242,55080,16065,27907,6785,0,3362,961
2006,35099,Whitby--Oshawa,CPC,112802,94938,67027,66790,25882,29294,8716,0,2407,491
2006,35100,Willowdale,LIB,108454,88671,55658,55442,30623,16254,6297,0,2268,0
2006,35101,Windsor--Tecumseh,NDP,116466,84717,51008,50747,13413,12851,22646,0,1644,193
2006,35102,Windsor West,NDP,117041,83839,48029,47700,12110,9592,23608,0,1444,946
2006,35103,York Centre,LIB,113420,70396,42984,42669,22468,12828,5813,0,1560,0
2006,35104,York--Simcoe,CPC,112541,83680,53753,53594,16456,25685,7139,0,3719,595
2006,35105,York South--Weston,LIB,114539,67313,40378,40082,22871,6991,8525,0,1506,189
2006,35106,York West,LIB,110384,58450,33841,33580,21418,6244,4724,0,1002,192
2006,46001,Brandon--Souris,CPC,83510,61903,37337,37199,6696,20247,7528,0,1707,1021
2006,46002,Charleswood--St. James--Assiniboia,CPC,81874,64011,44416,44259,16099,20791,5669,0,1700,0
2006,46003,Churchill,LIB,73428,46718,25056,24966,10157,2886,7093,0,401,4429
2006,46004,Dauphin--Swan River--Marquette,CPC,77586,55069,34149,33995,6171,20084,6221,0,1246,273
2006,46005,Elmwood--Transcona,NDP,77997,57561,33502,33369,4108,10720,16967,0,1211,363
2006,46006,Kildonan--St. Paul,CPC,77131,61774,40765,40628,13597,17524,8193,0,1101,213
2006,46007,Portage--Lisgar,CPC,83381,59970,36980,36857,4199,25719,4072,0,1880,987
2006,46008,Provencher,CPC,81910,60397,38522,38365,6077,25199,5259,0,1830,0
2006,46009,Saint Boniface,LIB,81239,64058,42709,42546,16417,14893,9311,0,1640,285
2006,46010,Selkirk--Interlake,CPC,86555,66637,44373,44219,4436,21661,16358,0,1283,481
2006,46011,Winnipeg Centre,NDP,80930,58612,28739,28508,6940,5554,13805,0,2010,199
2006,46012,Winnipeg North,NDP,79332,54167,27390,27253,5752,4810,15582,0,779,330
2006,46013,Winnipeg South,CPC,76871,60430,41947,41836,17217,17328,5743,0,1289,259
2006,46014,Winnipeg South Centre,LIB,77839,59971,41672,41522,16296,13077,9055,0,1848,1246
2006,47001,Battlefords--Lloydminster,CPC,73396,50801,30649,30560,3901,16491,4829,0,637,4702
2006,47002,Blackstrap,CPC,73725,58882,40592,40487,6841,19430,12376,0,1334,506
2006,47004,Cypress Hills--Grasslands,CPC,65216,45426,30222,30137,3885,20035,5076,0,1141,0
2006,47003,Desnethé--Missinippi--Churchill River,LIB,64416,42315,24724,24636,10191,10124,3787,0,534,0
2006,47005,Palliser,CPC,67282,50604,34761,34675,7006,14906,11460,0,1182,121
2006,47006,Prince Albert,CPC,73988,52071,31811,31726,6149,17271,7562,0,744,0
2006,47007,Regina--Lumsden--Lake Centre,CPC,66374,49242,33707,33634,8956,14176,9467,0,1035,0
2006,47008,Regina--Qu'Appelle,CPC,69014,48709,31037,30944,7134,12753,10041,0,1016,0
2006,47009,Saskatoon--Humboldt,CPC,70405,55529,37355,37265,6281,18285,10975,0,1382,342
2006,47010,Saskatoon--Rosetown--Biggar,CPC,73077,49152,29353,29275,3536,13331,11412,0,738,258
2006,47011,Saskatoon--Wanuskewin,CPC,72429,54357,36042,35946,8655,17753,7939,0,1292,307
2006,47012,Souris--Moose Mountain,CPC,66223,47145,30778,30695,5681,19282,4284,0,1448,0
2006,47013,Wascana,LIB,72508,57280,40008,39914,20666,11990,5880,0,1378,0
2006,47014,Yorkton--Melville,CPC,70880,50914,32749,32669,4558,20736,6165,0,923,287
2006,48006,Calgary Centre,CPC,117439,88354,54800,54526,10464,30213,7227,0,6372,250
2006,48003,Calgary Centre-North,CPC,117252,87581,55880,55667,7628,31174,9341,0,6573,951
2006,48002,Calgary East,CPC,115565,79435,40071,39890,5410,26766,4338,0,2954,422
2006,48004,Calgary Northeast,CPC,109339,80760,42099,41891,9241,27169,3284,0,1833,364
2006,48005,Calgary--Nose Hill,CPC,100026,86703,55346,55216,9443,37815,4385,0,3573,0
2006,48007,Calgary Southeast,CPC,107432,89391,59960,59840,6193,44987,4584,0,4076,0
2006,48008,Calgary Southwest,CPC,107920,86426,57536,57416,6553,41549,4628,0,4407,279
2006,48009,Calgary West,CPC,103893,92857,64952,64761,14328,38020,5370,0,6653,390
2006,48010,Crowfoot,CPC,104059,80980,52482,52340,2908,43210,3875,0,2347,0
2006,48012,Edmonton Centre,CPC,115900,92286,57722,57530,22196,25805,6187,0,3021,321
2006,48013,Edmonton East,CPC,119160,90861,50226,50040,13088,25086,9243,0,2623,0
2006,48014,Edmonton--Leduc,CPC,95700,83677,55895,55784,10856,33764,7685,0,3479,0
2006,48011,Edmonton--Mill Woods--Beaumont,CPC,99508,75171,46515,46384,9809,27191,6749,0,2073,562
2006,48015,Edmonton--St. Albert,CPC,113146,92394,58765,58628,11893,34997,8218,0,3520,0
2006,48016,Edmonton--Sherwood Park,CPC,103610,84329,54421,54306,7801,34740,7773,0,3992,0
2006,48017,Edmonton--Spruce Grove,CPC,111622,91735,58206,58097,9776,38826,6091,0,3404,0
2006,48018,Edmonton--Strathcona,CPC,98974,77560,52918,52770,9391,22009,17153,0,3139,1078
2006,48001,Fort McMurray--Athabasca,CPC,88882,65496,31646,31549,4663,20400,4602,0,1547,337
2006,48019,Lethbridge,CPC,106132,83315,52226,52094,5859,35061,7135,0,1846,2193
2006,48020,Macleod,CPC,97578,75975,49879,49746,4596,37534,3251,0,3075,1290
2006,48021,Medicine Hat,CPC,105009,79634,44847,44751,3737,35670,3598,0,1746,0
2006,48022,Peace River,CPC,123877,89318,48882,48769,4573,27785,5427,0,1102,9882
2006,48023,Red Deer,CPC,105070,86457,50776,50663,4636,38375,5034,0,2618,0
2006,48024,Vegreville--Wainwright,CPC,107771,79393,51266,51171,3873,37954,4727,0,3822,795
2006,48025,Westlock--St. Paul,CPC,99081,72231,43655,43530,6531,29698,4368,0,2136,797
2006,48026,Wetaskiwin,CPC,101163,75895,47709,47604,4371,35776,4441,0,3016,0
2006,48027,Wild Rose,CPC,101690,82230,54842,54715,5331,39487,3968,0,5929,0
2006,48028,Yellowhead,CPC,98009,71664,43133,43039,4066,30640,4712,0,2856,765
2006,59001,Abbotsford,CPC,116098,78433,47321,47138,5976,29825,8004,0,2740,593
2006,59026,British Columbia Southern Interior,NDP,96144,71531,46690,46454,9383,8948,22742,0,5258,123
2006,59002,Burnaby--Douglas,NDP,108891,78481,48859,48701,16079,13467,17323,0,1694,138
2006,59003,Burnaby--New Westminster,NDP,111048,74848,44973,44829,13420,12364,17391,0,1654,0
2006,59004,Cariboo--Prince George,CPC,111486,73985,43785,43666,10509,19624,10129,0,2416,988
2006,59005,Chilliwack--Fraser Canyon,CPC,103716,76522,48075,47941,8106,26842,10015,0,1929,1049
2006,59006,Delta--Richmond East,CPC,103045,76200,48868,48712,15527,23595,7176,0,2414,0
2006,59008,Esquimalt--Juan de Fuca,LIB,110909,87456,59541,59429,20761,16327,18595,0,3385,361
2006,59009,Fleetwood--Port Kells,CPC,101198,73477,43675,43548,13749,14577,10961,0,1059,3202
2006,59010,Kamloops--Thompson--Cariboo,CPC,111721,84802,53438,53337,13454,20948,16417,0,2518,0
2006,59011,Kelowna--Lake Country,CPC,111206,90574,57420,57304,14807,28174,9538,0,4562,223
2006,59012,Kootenay--Columbia,CPC,88637,63571,40935,40806,5443,22181,10560,0,2490,132
2006,59013,Langley,CPC,111046,82432,54473,54357,12553,28577,9993,0,3023,211
2006,59014,Nanaimo--Alberni,CPC,112972,91974,63251,63102,12023,26102,20335,0,3379,1263
