Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2004,24004,Argenteuil--Mirabel,BQ,98467,83364,50295,49176,13214,3460,1493,28228,2510,271
2004,24005,Beauce,LIB,102072,81392,48431,47348,19592,8091,1443,17168,1054,0
2004,24006,Beauharnois--Salaberry,BQ,103808,84108,54049,52845,18293,4864,1018,26775,1415,480
2004,24007,Beauport,BQ,98990,83685,47430,46301,11866,7388,1896,22989,1577,585
2004,24008,Berthier--Maskinongé,BQ,103516,83858,50588,49132,11198,5535,1653,29432,1314,0
2004,24009,Bourassa,LIB,99862,75144,42835,41825,20927,2226,1661,15794,660,557
2004,24010,Brome--Missisquoi,LIB,88128,71866,45012,44222,18609,4888,1177,17537,2011,0
2004,24011,Brossard--La Prairie,LIB,100489,83766,53314,52628,24155,3107,2321,21596,1340,109
2004,24012,Chambly--Borduas,BQ,104995,85037,56973,55787,12694,4219,2681,33945,2248,0
2004,24013,Charlesbourg,BQ,90162,75827,47251,46290,11911,7306,1623,23886,1188,376
2004,24014,Charlevoix--Montmorency,BQ,89257,73356,42731,41785,8598,5259,1055,25451,1422,0
2004,24015,Châteauguay--Saint-Constant,BQ,102709,81092,52412,51216,15384,2902,1704,29337,1889,0
2004,24016,Chicoutimi--Le Fjord,BQ,98739,79028,46469,45559,19787,2385,1699,20650,1038,0
2004,24017,Compton--Stanstead,BQ,94167,73974,44585,43788,15752,4589,1451,20450,1546,0
2004,24018,Drummond,BQ,87808,70510,43241,42050,9591,7123,745,23670,921,0
2004,24019,Gaspésie--Îles-de-la-Madeleine,BQ,84202,69089,39085,38526,12579,2636,805,21446,1060,0
2004,24020,Gatineau,LIB,102898,81644,46219,45617,19198,3461,2610,18368,1402,578
2004,24021,Hochelaga,BQ,100934,80702,46635,45699,11712,1856,2510,27476,1361,784
2004,24022,Honoré-Mercier,LIB,100981,79585,49055,48201,22223,2902,1973,19461,852,790
2004,24023,Hull--Aylmer,LIB,102331,83156,48560,48092,20135,3963,5709,15626,2561,98
2004,24024,Jeanne-Le Ber,LIB,103092,84223,46512,45676,18766,2524,3160,18694,1864,668
2004,24025,Joliette,BQ,97344,82445,49779,48346,10975,3107,1755,30661,1147,701
2004,24026,Jonquière--Alma,BQ,98167,78868,46682,45863,13355,2217,1561,25193,679,2858
2004,24027,Lac-Saint-Louis,LIB,101919,79776,50554,50261,32122,6082,3789,5106,2584,578
2004,24028,La Pointe-de-l'Île,BQ,98878,79894,47279,46204,10593,1961,1751,30713,1186,0
2004,24029,LaSalle--Émard,LIB,99767,77737,46342,45632,25806,2271,1995,14001,1000,559
2004,24030,Laurentides--Labelle,BQ,96133,84438,50008,49122,14459,2887,1320,28675,1781,0
2004,24031,Laurier,BQ,100488,80741,48523,47823,8454,1224,5779,28728,2912,726
2004,24032,Laval,BQ,98831,80503,49951,48760,17639,3115,1998,24425,1091,492
2004,24033,Laval--Les Îles,LIB,100137,82511,51027,50112,23985,3498,2202,18597,1178,652
2004,24034,Lévis--Bellechasse,BQ,102310,84867,50588,49464,13664,9425,1910,21930,2372,163
2004,24035,Longueuil,BQ,96403,76664,49176,48366,12363,2354,2512,29473,1263,401
2004,24036,Lotbinière--Chutes-de-la-Chaudière,BQ,94834,74647,45100,44024,9445,10628,2091,20245,1615,0
2004,24037,Louis-Hébert,BQ,98156,82158,56654,55831,18999,7512,3112,24071,2137,0
2004,24038,Louis-Saint-Laurent,BQ,94294,77208,45851,44866,10025,13967,1369,17248,1243,1014
2004,24039,Manicouagan,BQ,84872,65142,33132,32543,8097,1601,3361,19040,444,0
2004,24040,Marc-Aurèle-Fortin,BQ,99044,79015,53377,52274,14491,3125,1867,30779,2012,0
2004,24041,Matapédia--Matane,BQ,74475,59416,32205,31669,9653,1972,1581,17878,585,0
2004,24042,Mégantic--L'Érable,BQ,87205,69703,43923,43055,15778,4916,1608,19264,1489,0
2004,24043,Montcalm,BQ,105678,84211,49867,48266,7915,2831,1531,34383,1606,0
2004,24044,Mount Royal,LIB,98346,71537,38201,37884,28670,3271,1859,2636,1046,402
2004,24045,Notre-Dame-de-Grâce--Lachine,LIB,101698,77678,44805,44273,23552,4526,3513,9736,2214,732
2004,24046,Nunavik--Eeyou,BQ,80052,57196,28373,27808,12006,1265,1097,12578,862,0
2004,24047,Outremont,LIB,96693,68855,38645,38286,15675,2284,5382,12730,1643,572
2004,24048,Papineau,LIB,103942,73187,41769,41099,16892,1961,3603,16424,1058,1161
2004,24049,Pierrefonds--Dollard,LIB,102542,79872,46930,46565,29601,5010,2545,7426,1401,582
2004,24050,Pontiac,LIB,89950,76313,40478,40034,15358,8869,2317,11685,1673,132
2004,24051,Portneuf,BQ,87141,71703,44229,43050,11863,9251,1540,18471,1925,0
2004,24052,Québec,BQ,93811,80916,49176,48136,12982,5330,2670,24373,2046,735
2004,24053,Repentigny,BQ,103977,81617,52457,51254,9353,2447,1526,35907,1482,539
2004,24054,Richelieu,BQ,92650,75702,50012,48704,11045,3726,1017,31497,839,580
2004,24055,Richmond--Arthabaska,BQ,97493,77650,48296,47184,12809,4925,1540,26211,1699,0
2004,24056,Rimouski--Témiscouata,BQ,84557,67686,39293,38546,9161,3445,2717,22215,1008,0
2004,24057,Rivière-des-Mille-Îles,BQ,92929,72104,46734,45602,11025,3064,1559,27993,1961,0
2004,24058,Rivière-du-Loup--Montmagny,BQ,97126,78473,45206,44329,13124,4040,876,25327,962,0
2004,24059,Rivière-du-Nord,BQ,90419,75459,45053,44026,9509,2435,1290,29204,1129,459
2004,24060,Roberval,BQ,81373,63497,35454,34767,8064,3011,1777,20655,1260,0
2004,24061,Rosemont--La Petite-Patrie,BQ,103458,83480,51370,50523,11572,1561,3876,31224,2145,145
2004,24062,Saint-Bruno--Saint-Hubert,BQ,99755,78656,51994,50894,15457,3189,2253,28050,1349,596
2004,24063,Saint-Hyacinthe--Bagot,BQ,94084,75575,48952,47739,10558,5240,1204,29789,948,0
2004,24064,Saint-Jean,BQ,95096,77851,50406,49055,12729,3856,1687,29485,1298,0
2004,24065,Saint-Lambert,BQ,92946,76119,45957,45096,16654,2739,2130,22024,1404,145
2004,24066,Saint-Laurent--Cartierville,LIB,100747,78238,42464,42064,28107,2606,2630,7261,875,585
2004,24067,Saint-Léonard--Saint-Michel,LIB,102302,75864,41362,40507,25884,2138,2422,8852,944,267
2004,24068,Saint-Maurice--Champlain,BQ,97893,80188,48245,46873,14320,4129,1104,25918,855,547
2004,24069,Shefford,BQ,94939,77134,48556,47142,18725,3732,1146,21968,1571,0
2004,24070,Sherbrooke,BQ,97882,80945,50723,49919,15482,2142,1463,29323,1509,0
2004,24071,Terrebonne--Blainville,BQ,92086,74197,47175,45923,9048,2582,1451,31288,1554,0
2004,24072,Trois-Rivières,BQ,92206,76927,47825,46435,12703,4381,1635,26240,1476,0
2004,24073,Vaudreuil-Soulanges,BQ,102100,84849,56694,55709,21613,4558,2175,24675,2103,585
2004,24074,Verchères--Les Patriotes,BQ,89209,72082,50214,49294,9958,2750,1815,33333,975,463
2004,24075,Westmount--Ville-Marie,LIB,97226,77404,40253,39999,22337,4027,4795,5922,2419,499
2004,35001,Ajax--Pickering,LIB,100248,71583,43791,43609,21706,14666,5286,0,1951,0
2004,35002,Algoma--Manitoulin--Kapuskasing,LIB,82340,60820,35120,34869,14276,8093,11051,0,1449,0
2004,35003,Ancaster--Dundas--Flamborough--Westdale,LIB,106245,79406,55515,55263,21935,19135,11557,0,2636,0
2004,35004,Barrie,LIB,103710,81737,49995,49771,21233,19938,5312,0,3288,0
2004,35005,Beaches--East York,LIB,108913,73623,47137,46933,22494,6603,15156,0,2127,553
2004,35006,Bramalea--Gore--Malton,LIB,119886,75611,41487,41170,20394,12594,6113,0,1832,237
2004,35007,Brampton--Springdale,LIB,116775,74591,40912,40618,19385,11182,8038,0,1927,86
2004,35008,Brampton West,LIB,113638,86312,47255,46916,21254,18768,4920,0,1603,371
2004,35009,Brant,LIB,118580,89675,54057,53754,20455,17792,11826,0,2738,943
2004,35010,Burlington,LIB,117348,89022,61244,60991,27423,23389,6581,0,3169,429
2004,35011,Cambridge,CPC,119141,86928,51837,51563,18899,19123,10392,0,2506,643
2004,35012,Carleton--Lanark,CPC,111149,86827,65494,65272,22185,32664,6758,0,3665,0
2004,35013,Chatham-Kent--Essex,LIB,106144,74409,44292,43996,17435,17028,7538,0,1845,150
2004,35014,Clarington--Scugog--Uxbridge,CPC,107435,79911,51333,51082,19548,20813,7721,0,2085,915
2004,35015,Davenport,LIB,111705,63095,33368,33090,16773,3077,11292,0,1384,564
2004,35016,Don Valley East,LIB,111177,67782,40247,40029,21864,11206,5287,0,1172,500
2004,35017,Don Valley West,LIB,115539,77492,51387,51206,30615,14495,4393,0,1703,0
2004,35018,Dufferin--Caledon,CPC,101608,74419,45193,45015,17557,19270,3798,0,3947,443
2004,35019,Eglinton--Lawrence,LIB,106879,74266,47361,47077,28360,11792,4886,0,1924,115
2004,35020,Elgin--Middlesex--London,CPC,104564,75833,46591,46381,15860,20333,6763,0,2033,1392
2004,35021,Essex,CPC,114330,84369,51570,51286,17926,18755,12519,0,1981,105
2004,35022,Etobicoke Centre,LIB,111792,78007,52481,52232,30441,14829,5174,0,1676,112
2004,35023,Etobicoke--Lakeshore,LIB,113914,79164,49857,49577,24909,15159,7179,0,2201,129
2004,35024,Etobicoke North,LIB,112411,60589,30904,30718,19450,5737,3761,0,605,1165
2004,35025,Glengarry--Prescott--Russell,LIB,97660,75344,50508,49986,23921,18729,4238,0,2634,464
2004,35026,Grey--Bruce--Owen Sound,CPC,102487,77845,50021,49809,17824,22411,6516,0,2076,982
2004,35027,Guelph,LIB,106170,82346,52850,52547,23442,13721,10527,0,3866,991
2004,35028,Haldimand--Norfolk,CPC,104575,78634,50038,49780,19336,20981,7143,0,1703,617
2004,35029,Haliburton--Kawartha Lakes--Brock,CPC,111343,87371,56111,55912,19294,24731,8427,0,2637,823
2004,35030,Halton,LIB,100055,87134,56798,56597,27362,21704,4642,0,2889,0
2004,35031,Hamilton Centre,NDP,118186,80778,44689,44361,14948,6714,20321,0,1422,956
2004,35032,Hamilton East--Stoney Creek,LIB,115709,84794,49082,48800,18417,10888,17490,0,1446,559
2004,35033,Hamilton Mountain,LIB,119830,87418,53653,53282,18548,15590,17552,0,1378,214
2004,35034,Huron--Bruce,LIB,104063,77106,51457,51289,25538,15930,6707,0,1518,1596
2004,35035,Kenora,LIB,60572,42349,23762,23636,8563,6598,7577,0,898,0
2004,35036,Kingston and the Islands,LIB,115833,90523,54601,54426,28544,12582,8964,0,3339,997
2004,35037,Kitchener Centre,LIB,108840,77448,45356,45120,21264,12412,8717,0,2450,277
2004,35038,Kitchener--Conestoga,LIB,96708,72692,42336,42138,17819,14903,6623,0,2793,0
2004,35039,Kitchener--Waterloo,LIB,113826,88818,58439,58217,28015,17155,9267,0,3277,503
2004,35040,Lanark--Frontenac--Lennox and Addington,CPC,113082,86191,56729,56526,17507,27566,7418,0,2736,1299
2004,35041,Leeds--Grenville,CPC,96606,73485,51716,51525,16967,26002,5834,0,2722,0
2004,35042,London--Fanshawe,LIB,107341,74391,41416,41138,15664,10811,12511,0,1634,518
2004,35043,London North Centre,LIB,107672,83448,50084,49846,21472,13677,12034,0,2376,287
2004,35044,London West,LIB,110988,84898,55415,55107,25061,17335,9522,0,2611,578
2004,35045,Markham--Unionville,LIB,112093,82256,46147,45908,30442,10325,3993,0,1148,0
2004,35046,Middlesex--Kent--Lambton,LIB,105291,78129,49210,48965,19452,19288,7376,0,1834,1015
2004,35047,Mississauga--Brampton South,LIB,113826,81037,43628,43307,24753,10433,6411,0,1525,185
2004,35048,Mississauga East--Cooksville,LIB,122566,75883,39787,39566,22435,10299,4619,0,1167,1046
2004,35049,Mississauga--Erindale,LIB,120354,86640,52219,51950,28246,16600,5104,0,1855,145
2004,35050,Mississauga South,LIB,113003,75866,47848,47665,24628,16027,5004,0,1899,107
2004,35051,Mississauga--Streetsville,LIB,118305,78265,45289,45029,22768,14287,4266,0,2415,1293
2004,35052,Nepean--Carleton,CPC,109291,89044,66848,66623,26684,30420,6072,0,2886,561
2004,35053,Newmarket--Aurora,CPC,105955,77203,51704,51435,21129,21818,5111,0,2298,1079
2004,35054,Niagara Falls,CPC,120797,90655,51756,51378,18745,19882,10680,0,2071,0
2004,35055,Niagara West--Glanbrook,CPC,99747,77300,52084,51812,20210,20874,7681,0,1761,1286
2004,35056,Nickel Belt,LIB,89859,68294,40729,40525,17188,7628,13980,0,1031,698
2004,35057,Nipissing--Timiskaming,LIB,89416,69438,43364,43142,18254,16001,7354,0,1329,204
2004,35058,Northumberland--Quinte West,LIB,118906,91717,57960,57688,22989,22676,9007,0,3016,0
2004,35059,Oak Ridges--Markham,LIB,111276,98047,62145,61790,31964,20712,5430,0,2406,1278
2004,35060,Oakville,LIB,109642,79831,55451,55236,28729,19524,4027,0,2861,95
2004,35061,Oshawa,CPC,113662,83746,47905,47618,14510,15815,15352,0,1850,91
2004,35062,Ottawa Centre,NDP,114032,89488,62954,62684,19478,11933,25734,0,4730,809
2004,35063,Ottawa--Orléans,LIB,103435,79988,58896,58642,26383,23655,5905,0,2699,0
2004,35064,Ottawa South,LIB,118808,85539,59591,59230,25956,20622,8080,0,3398,1174
2004,35065,Ottawa--Vanier,LIB,105870,82810,53197,52779,25952,12769,9787,0,3628,643
2004,35066,Ottawa West--Nepean,LIB,112509,82294,57639,57378,23971,22591,7449,0,2748,619
2004,35067,Oxford,CPC,99270,73048,46114,45903,14011,20606,6673,0,1951,2662
2004,35068,Parkdale--High Park,LIB,106559,73527,47162,46912,19727,7221,16201,0,3249,514
2004,35069,Parry Sound--Muskoka,LIB,84789,68819,44062,43936,19271,15970,5171,0,3524,0
2004,35070,Perth--Wellington,CPC,102447,73126,45176,44981,15032,18879,7027,0,2770,1273
2004,35071,Peterborough,LIB,110887,88695,57823,57631,25099,18393,10957,0,3182,0
2004,35072,Pickering--Scarborough East,LIB,106722,74854,48106,47930,27312,13417,5392,0,1809,0
2004,35073,Prince Edward--Hastings,CPC,109407,85551,53543,53343,20042,22598,8105,0,2130,468
2004,35074,Renfrew--Nipissing--Pembroke,CPC,96416,74734,50130,49917,14798,27494,5720,0,1191,714
2004,35075,Richmond Hill,LIB,109394,79899,46539,46345,27102,11530,4495,0,2144,1074
2004,35076,St. Catharines,LIB,111452,85209,52856,52616,21277,18261,10135,0,1927,1016
2004,35077,St. Paul's,LIB,112449,81196,55311,55095,32171,11226,8667,0,3031,0
2004,35078,Sarnia--Lambton,LIB,104556,78473,47830,47541,19932,14500,7764,0,2548,2797
2004,35079,Sault Ste. Marie,NDP,88419,68454,43372,43122,15760,9969,16512,0,814,67
2004,35080,Scarborough--Agincourt,LIB,110669,73391,41422,41198,26400,8649,4182,0,919,1048
2004,35081,Scarborough Centre,LIB,102922,66435,36802,36608,20740,8515,6156,0,1045,152
2004,35082,Scarborough--Guildwood,LIB,112628,66307,36644,36418,20950,8277,5885,0,1106,200
2004,35083,Scarborough--Rouge River,LIB,115437,76741,39202,38955,22564,5184,3635,0,610,6962
2004,35084,Scarborough Southwest,LIB,105237,66797,38178,37963,18776,9028,8471,0,1520,168
2004,35085,Simcoe--Grey,CPC,117505,88083,55625,55377,22396,22496,5532,0,2668,2285
2004,35086,Simcoe North,LIB,111057,84781,54808,54571,23664,20570,6162,0,3486,689
2004,35087,Stormont--Dundas--South Glengarry,CPC,98933,75320,48612,48335,17779,21678,5387,0,3491,0
2004,35088,Sudbury,LIB,89443,71627,43037,42802,18914,9008,12781,0,1999,100
2004,35089,Thornhill,LIB,116840,84334,52870,52601,28709,18125,3671,0,1622,474
2004,35090,Thunder Bay--Rainy River,LIB,85775,63718,36462,36300,14290,9559,10781,0,856,814
2004,35091,Thunder Bay--Superior North,LIB,83657,62441,35134,34905,15022,7394,10230,0,1614,645
2004,35092,Timmins--James Bay,NDP,84001,61947,34306,34112,13525,5682,14138,0,767,0
2004,35093,Toronto Centre,LIB,114581,85165,53905,53663,30336,7936,12747,0,2097,547
2004,35094,Toronto--Danforth,NDP,109713,75151,48169,47900,19803,2975,22198,0,2575,349
2004,35095,Trinity--Spadina,LIB,106094,84145,53605,53276,23202,4605,22397,0,2259,813
2004,35096,Vaughan,LIB,112049,90128,50480,49924,31430,11821,4371,0,1722,580
2004,35097,Welland,LIB,108876,83318,49908,49564,19642,12997,14623,0,1454,848
2004,35098,Wellington--Halton Hills,CPC,100555,75160,50382,50177,19173,21479,5974,0,2725,826
2004,35099,Whitby--Oshawa,LIB,112802,89296,57224,56941,25649,20531,8002,0,2759,0
2004,35100,Willowdale,LIB,108454,82856,50474,50262,30855,11615,4812,0,1844,1136
2004,35101,Windsor--Tecumseh,NDP,116466,83786,48240,47878,16219,9827,20037,0,1613,182
2004,35102,Windsor West,NDP,117041,82143,44428,44155,13831,8348,20297,0,1545,134
2004,35103,York Centre,LIB,113420,69802,39626,39278,21520,10318,5376,0,1240,824
2004,35104,York--Simcoe,CPC,112541,80079,47486,47254,16763,21343,5314,0,2576,1258
2004,35105,York South--Weston,LIB,114539,66893,34591,34325,20537,5133,7281,0,1199,175
2004,35106,York West,LIB,110384,57545,27903,27655,17903,3120,4228,0,824,1580
2004,46001,Brandon--Souris,CPC,83510,62938,35398,35204,8522,18209,6740,0,1264,469
2004,46002,Charleswood--St. James,CPC,81874,64627,42300,42191,17954,18688,4283,0,880,386
2004,46003,Churchill,NDP,73428,48106,19915,19827,7604,2999,8612,0,612,0
2004,46004,Dauphin--Swan River,CPC,77586,57267,33576,33408,6809,18025,7341,0,673,560
2004,46005,Elmwood--Transcona,NDP,77997,57965,29358,29278,4923,7644,15221,0,719,771
2004,46006,Kildonan--St. Paul,CPC,77131,60689,36529,36412,13304,13582,8202,0,756,568
2004,46007,Portage--Lisgar,CPC,83381,60922,34941,34795,6174,22939,3251,0,856,1575
2004,46008,Provencher,CPC,81910,60617,36168,36013,8975,22694,3244,0,1100,0
2004,46009,Saint Boniface,LIB,81239,63796,38726,38596,17989,11956,6954,0,925,772
2004,46010,Selkirk--Interlake,CPC,86555,67043,39830,39637,9059,18727,10516,0,982,353
2004,46011,Winnipeg Centre,NDP,80930,59801,26956,26768,9285,3631,12149,0,1151,552
2004,46012,Winnipeg North,NDP,79332,55372,26095,25967,9491,3186,12507,0,531,252
2004,46013,Winnipeg South,LIB,76871,59572,37666,37556,19270,12770,4217,0,1003,296
2004,46014,Winnipeg South Centre,LIB,77839,62346,39054,38915,18133,10516,8270,0,1508,488
2004,47001,Battlefords--Lloydminster,CPC,73396,51507,26601,26507,4617,15441,5367,0,766,316
2004,47002,Blackstrap,CPC,73725,59042,37728,37630,11815,15608,8862,0,1168,177
2004,47003,Churchill River,CPC,64416,41216,19542,19466,5815,7279,3910,0,539,1923
2004,47004,Cypress Hills--Grasslands,CPC,65216,47300,29818,29701,5547,18010,4901,0,1243,0
2004,47005,Palliser,CPC,67282,51733,33326,33218,8244,11909,11785,0,829,451
2004,47006,Prince Albert,CPC,73988,53889,28820,28713,6929,13576,7221,0,987,0
2004,47007,Regina--Lumsden--Lake Centre,CPC,66374,49449,31057,30978,10167,10289,8300,0,716,1506
2004,47008,Regina--Qu'Appelle,CPC,69014,49942,28083,27994,7793,10012,9151,0,639,399
2004,47009,Saskatoon--Humboldt,CPC,70405,56176,35373,35307,9009,9444,9027,0,680,7147
2004,47010,Saskatoon--Rosetown--Biggar,CPC,73077,50606,26576,26484,4171,11875,9597,0,841,0
2004,47011,Saskatoon--Wanuskewin,CPC,72429,54366,32468,32392,10553,15109,5770,0,960,0
2004,47012,Souris--Moose Mountain,CPC,66223,48771,30719,30636,6001,11306,4202,0,537,8590
2004,47013,Wascana,LIB,72508,57101,36055,35975,20567,8709,5771,0,928,0
2004,47014,Yorkton--Melville,CPC,70880,52824,31794,31681,4697,19940,5890,0,630,524
2004,48001,Athabasca,CPC,88882,62427,29869,29757,7158,17942,3115,0,1542,0
2004,48002,Calgary East,CPC,115565,75407,36034,35827,7621,21897,3535,0,2529,245
2004,48003,Calgary North Centre,CPC,117252,85490,52126,51938,11093,28143,6298,0,5840,564
2004,48004,Calgary Northeast,CPC,109339,74070,35407,35227,8672,21924,2682,0,1658,291
2004,48005,Calgary--Nose Hill,CPC,100026,79095,48418,48287,11051,31088,3250,0,2898,0
2004,48006,Calgary South Centre,CPC,117439,89334,51403,51201,15305,26192,4350,0,5080,274
2004,48007,Calgary Southeast,CPC,107432,81621,52011,51892,8488,36843,3419,0,3142,0
2004,48008,Calgary Southwest,CPC,107920,80296,51786,51637,9501,35297,2884,0,3210,745
2004,48009,Calgary West,CPC,103893,83259,56216,56032,16402,31322,3632,0,4274,402
2004,48010,Crowfoot,CPC,104059,75409,47028,46939,3615,37649,3241,0,1795,639
2004,48011,Edmonton--Beaumont,LIB,99508,69008,41178,40997,17555,17421,3975,0,1911,135
2004,48012,Edmonton Centre,LIB,115900,89197,53317,53083,22560,21839,4836,0,2584,1264
2004,48013,Edmonton East,CPC,119160,85602,44150,43947,14250,20224,6464,0,2471,538
2004,48014,Edmonton--Leduc,CPC,95700,74959,48781,48670,14269,26791,4581,0,3029,0
2004,48015,Edmonton--St. Albert,CPC,113146,85476,51317,51181,12359,29508,5927,0,3387,0
2004,48016,Edmonton--Sherwood Park,CPC,103610,78361,47136,47042,11519,27222,5155,0,3146,0
2004,48017,Edmonton--Spruce Grove,CPC,111622,83859,50595,50489,12912,30497,4508,0,2572,0
2004,48018,Edmonton--Strathcona,CPC,98974,74014,48599,48449,14057,19089,11535,0,3146,622
2004,48019,Lethbridge,CPC,106132,76987,47667,47532,10250,29765,4623,0,1262,1632
2004,48020,Macleod,CPC,97578,72008,43224,43113,5214,32232,2802,0,2865,0
2004,48021,Medicine Hat,CPC,105009,73884,39811,39713,4331,30241,3643,0,1498,0
2004,48022,Peace River,CPC,123877,80705,43360,43235,8200,28158,4804,0,2073,0
2004,48023,Red Deer,CPC,105070,77804,44916,44799,5294,33510,3500,0,2142,353
2004,48024,Vegreville--Wainwright,CPC,107771,77374,46082,45959,5390,33800,3793,0,2976,0
2004,48025,Westlock--St. Paul,CPC,99081,70219,39719,39568,7619,26433,3480,0,2036,0
2004,48026,Wetaskiwin,CPC,101163,70323,42736,42634,5088,31404,3090,0,2642,410
2004,48027,Wild Rose,CPC,101690,76939,47322,47221,5971,33337,4009,0,3904,0
2004,48028,Yellowhead,CPC,98009,68457,38724,38628,4441,26503,4429,0,2534,721
2004,59001,Abbotsford,CPC,116098,74939,48390,48208,9617,29587,6575,0,1389,1040
2004,59002,Burnaby--Douglas,NDP,108891,74258,45663,45343,14748,12531,15682,0,1687,695
2004,59003,Burnaby--New Westminster,NDP,111048,71097,41915,41698,13732,11821,14061,0,1606,478
2004,59004,Cariboo--Prince George,CPC,111486,73778,42372,42212,8397,19721,11183,0,1798,1113
2004,59005,Chilliwack--Fraser Canyon,CPC,103716,72782,44993,44892,8249,24096,9244,0,1449,1854
2004,59006,Delta--Richmond East,CPC,103045,73297,46890,46727,15515,21308,6838,0,3066,0
2004,59007,Dewdney--Alouette,CPC,110577,77280,48141,48016,10500,18490,15693,0,2535,798
2004,59008,Esquimalt--Juan de Fuca,LIB,110909,83527,55073,54929,19389,13271,16821,0,5078,370
2004,59009,Fleetwood--Port Kells,CPC,101198,66821,39465,39247,11568,14052,10976,0,2484,167
2004,59010,Kamloops--Thompson,CPC,111721,80194,51232,51077,14434,20611,13379,0,2213,440
2004,59011,Kelowna,CPC,111206,85932,53396,53237,14109,25553,8954,0,3903,718
2004,59012,Kootenay--Columbia,CPC,88637,63216,41147,41017,7351,21336,9772,0,2558,0
2004,59013,Langley,CPC,111046,78394,51268,51137,12649,24390,8568,0,3108,2422
2004,59014,Nanaimo--Alberni,CPC,112972,87088,59447,59278,11770,23158,19152,0,4357,841
2004,59015,Nanaimo--Cowichan,NDP,116754,86804,57896,57749,9257,18928,25243,0,3822,499
2004,59016,Newton--North Delta,CPC,111050,65794,41444,41228,13009,13529,12037,0,2555,98
2004,59017,New Westminster--Coquitlam,CPC,109301,75227,47870,47737,13080,15693,15580,0,2684,700
2004,59018,North Okanagan--Shuswap,CPC,109711,81546,51939,51765,11636,24014,12528,0,2333,1254
2004,59019,North Vancouver,LIB,120841,83129,56664,56506,22619,20548,8967,0,4114,258
