Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2015,24066,Saint-Hyacinthe--Bagot,NDP,99629,81016,55583,54369,14980,9098,15578,13200,1243,270
2015,24067,Saint-Jean,LIB,108244,88519,61617,60386,20022,6549,17555,14979,1281,0
2015,24068,Saint-Laurent,LIB,93842,69138,40739,40330,24832,7867,4646,1879,977,129
2015,24069,Saint-Léonard--Saint-Michel,LIB,110649,76746,45220,44531,28826,4957,6611,3204,805,128
2015,24070,Saint-Maurice--Champlain,LIB,110273,92352,60122,58947,24475,9592,12245,11295,1144,196
2015,24071,Salaberry--Suroît,NDP,107036,92604,62533,61535,17955,6132,18726,17452,867,403
2015,24072,Shefford,LIB,107538,88533,60219,58920,22957,7529,13945,13092,1397,0
2015,24073,Sherbrooke,NDP,107988,87658,58096,57300,17071,5391,21410,11717,1143,568
2015,24075,Terrebonne,BQ,106322,84502,59540,58284,16316,6615,14928,19238,1016,171
2015,24013,Thérèse-De Blainville,LIB,98499,79440,57255,56248,18281,7000,14022,15238,1352,355
2015,24076,Trois-Rivières,NDP,108774,91098,61229,60289,18224,11231,19193,10249,1032,360
2015,24074,Vaudreuil--Soulanges,LIB,111905,90804,66242,65528,30550,9048,14627,9858,1445,0
2015,24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,LIB,103070,85702,50599,50164,25491,5948,11757,4307,2398,263
2015,24078,Vimy,LIB,104373,86225,55284,54343,25082,7262,11391,9068,1280,260
2015,35001,Ajax,LIB,109600,85251,56513,56307,31458,19374,4630,0,788,57
2015,35002,Algoma--Manitoulin--Kapuskasing,NDP,79801,63253,41535,41374,14111,9820,16516,0,927,0
2015,35003,Aurora--Oak Ridges--Richmond Hill,LIB,106064,79127,51184,50980,24132,23039,2912,0,654,243
2015,35004,Barrie--Innisfil,CPC,101584,77320,49528,49341,18308,22901,5812,0,1991,329
2015,35005,Barrie--Springwater--Oro-Medonte,CPC,97876,76084,50716,50535,21005,21091,5202,0,2648,589
2015,35006,Bay of Quinte,LIB,109488,85021,57924,57713,29281,19781,7001,0,1278,372
2015,35007,Beaches--East York,LIB,107084,77440,55746,55530,27458,9124,17113,0,1433,402
2015,35008,Brampton Centre,LIB,103122,65460,39896,39632,19277,13345,5993,0,844,173
2015,35009,Brampton East,LIB,99712,69251,45510,45206,23652,10642,10400,0,512,0
2015,35010,Brampton North,LIB,111951,74148,48484,48166,23297,15888,7946,0,915,120
2015,35011,Brampton South,LIB,107364,73019,45734,45464,23681,15929,4843,0,1011,0
2015,35012,Brampton West,LIB,101762,71990,43643,43398,24256,13068,5400,0,674,0
2015,35013,Brantford--Brant,CPC,132443,97409,63544,63272,19422,25874,15715,0,1582,679
2015,35014,Bruce--Grey--Owen Sound,CPC,106475,82607,56545,56333,21879,26297,6270,0,1887,0
2015,35015,Burlington,LIB,120569,96126,70363,70100,32229,29780,6381,0,1710,0
2015,35016,Cambridge,LIB,111693,83514,53566,53339,23024,20613,7397,0,1723,582
2015,35088,Carleton,CPC,89522,74185,59435,59239,25913,27762,3632,0,1932,0
2015,35017,Chatham-Kent--Leamington,CPC,111866,79755,52234,51971,19351,21677,9549,0,1394,0
2015,35018,Davenport,LIB,102360,74413,49871,49584,21947,5233,20506,0,1530,368
2015,35019,Don Valley East,LIB,93007,63547,41845,41588,24048,12155,4307,0,1078,0
2015,35020,Don Valley North,LIB,103073,72787,45946,45687,23494,17279,3896,0,1018,0
2015,35021,Don Valley West,LIB,99820,71037,51303,51086,27472,19206,3076,0,848,484
2015,35022,Dufferin--Caledon,CPC,116341,92598,60683,60451,23643,27977,4398,0,4433,0
2015,35023,Durham,CPC,115395,94069,64418,64185,22949,28967,10289,0,1616,364
2015,35024,Eglinton--Lawrence,LIB,113150,78535,56120,55792,27278,23788,3505,0,799,422
2015,35025,Elgin--Middlesex--London,CPC,110109,83446,57163,56933,17642,28023,8771,0,1783,714
2015,35026,Essex,NDP,120477,92489,60772,60531,12639,21602,25072,0,1141,77
2015,35027,Etobicoke Centre,LIB,114910,88440,62105,61802,32612,23070,4886,0,856,378
2015,35029,Etobicoke North,LIB,117601,69942,42321,42064,26251,9673,5220,0,524,396
2015,35028,Etobicoke--Lakeshore,LIB,115437,93880,64815,64508,34638,20932,7030,0,1507,401
2015,35030,Flamborough--Glanbrook,CPC,97081,79397,55730,55510,21728,24137,7779,0,1866,0
2015,35031,Glengarry--Prescott--Russell,LIB,106240,86010,64572,64173,34189,23367,5087,0,1153,377
2015,35032,Guelph,LIB,121688,98453,70166,69868,34303,18407,8392,0,7909,857
2015,35033,Haldimand--Norfolk,CPC,108051,83220,56302,55990,20487,24714,7625,0,1857,1307
2015,35034,Haliburton--Kawartha Lakes--Brock,CPC,110182,91802,62037,61834,19634,27718,12012,0,2470,0
2015,35035,Hamilton Centre,NDP,101932,69598,41352,41083,13718,6018,18719,0,1778,850
2015,35036,Hamilton East--Stoney Creek,LIB,107786,80639,50625,50332,19622,12715,16465,0,1305,225
2015,35037,Hamilton Mountain,NDP,103615,77581,50861,50554,16933,12991,18146,0,1283,1201
2015,35038,Hamilton West--Ancaster--Dundas,LIB,109535,86222,62551,62279,29694,19821,10131,0,2633,0
2015,35039,Hastings--Lennox and Addington,LIB,92528,72972,49996,49797,21104,20879,6348,0,1466,0
2015,35121,Humber River--Black Creek,LIB,108198,62928,36192,35859,23995,7228,3851,0,584,201
2015,35040,Huron--Bruce,CPC,104842,80731,58477,58245,23129,26174,7544,0,1398,0
2015,35041,Kanata--Carleton,LIB,100846,80433,63514,63323,32477,24829,4313,0,1704,0
2015,35042,Kenora,LIB,55977,44306,30896,30752,10918,8751,10420,0,501,162
2015,35043,King--Vaughan,LIB,109235,86158,54976,54686,25908,24170,3571,0,1037,0
2015,35044,Kingston and the Islands,LIB,116996,93872,66014,65772,36421,14928,11185,0,2933,305
2015,35045,Kitchener Centre,LIB,102433,77887,52572,52280,25504,15872,8680,0,1597,627
2015,35047,Kitchener South--Hespeler,LIB,97673,72953,48088,47829,20215,17544,7440,0,1767,863
2015,35046,Kitchener--Conestoga,CPC,93827,69166,47926,47699,20398,20649,4653,0,1314,685
2015,35048,Lambton--Kent--Middlesex,CPC,105919,81135,56587,56363,16592,28300,9598,0,1873,0
2015,35049,Lanark--Frontenac--Kingston,CPC,98409,79461,57462,57240,19325,27399,8073,0,2025,418
2015,35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,CPC,99306,79669,56625,56436,22888,26738,4722,0,2088,0
2015,35052,London North Centre,LIB,118079,92950,64538,64271,32427,19990,9423,0,2286,145
2015,35053,London West,LIB,119090,93138,68313,68027,31167,24036,10087,0,1918,819
2015,35051,London--Fanshawe,NDP,119334,87298,55028,54745,17214,14891,20684,0,1604,352
2015,35054,Markham--Stouffville,LIB,109780,87952,59962,59773,29416,25565,3647,0,1145,0
2015,35055,Markham--Thornhill,LIB,102221,70864,43097,42857,23878,13849,4595,0,535,0
2015,35056,Markham--Unionville,CPC,104693,82965,50085,49839,21596,24605,2528,0,1110,0
2015,35057,Milton,CPC,88065,72329,49518,49308,19940,22378,5366,0,1131,493
2015,35058,Mississauga Centre,LIB,118756,83787,52194,51852,28372,17431,4920,0,1129,0
2015,35059,Mississauga East--Cooksville,LIB,121792,82765,52204,51917,28154,18353,4481,0,766,163
2015,35060,Mississauga--Erin Mills,LIB,117199,83062,55592,55347,27520,21716,5206,0,905,0
2015,35061,Mississauga--Lakeshore,LIB,118893,86675,59544,59273,28279,24435,4735,0,1397,427
2015,35062,Mississauga--Malton,LIB,118046,75277,44493,44256,26165,11701,5450,0,737,203
2015,35063,Mississauga--Streetsville,LIB,118757,83361,56216,55999,26792,22621,5040,0,1293,253
2015,35064,Nepean,LIB,104775,84049,65150,64888,34017,23442,5324,0,1513,592
2015,35065,Newmarket--Aurora,LIB,109457,83351,56721,56464,25508,24057,4806,0,1331,762
2015,35066,Niagara Centre,LIB,105860,83799,55005,54682,19513,16248,17218,0,1316,387
2015,35067,Niagara Falls,CPC,128357,103291,65064,64711,22318,27235,13525,0,1633,0
2015,35068,Niagara West,CPC,86533,69414,50899,50657,16581,24732,5802,0,1511,2031
2015,35069,Nickel Belt,LIB,90962,73466,49305,49113,21021,8221,18556,0,1217,98
2015,35070,Nipissing--Timiskaming,LIB,90996,71879,49099,48875,25357,14325,7936,0,1257,0
2015,35071,Northumberland--Peterborough South,LIB,107840,89605,63876,63609,27043,25165,9411,0,1990,0
2015,35072,Oakville,LIB,119649,88425,64948,64703,31956,27497,3830,0,1420,0
2015,35073,Oakville North--Burlington,LIB,114378,85747,61068,60796,28415,26342,4405,0,968,666
2015,35076,Orléans,LIB,119247,97144,78260,77988,46542,23821,6215,0,1410,0
2015,35074,Oshawa,CPC,125771,96372,60914,60686,16588,23162,19339,0,1522,75
2015,35075,Ottawa Centre,LIB,113619,94858,75886,75500,32211,10943,29098,0,2246,1002
2015,35077,Ottawa South,LIB,121894,88368,65000,64649,38831,15711,7480,0,1888,739
2015,35079,Ottawa West--Nepean,LIB,111881,84557,63220,62913,35199,18893,6195,0,1772,854
2015,35078,Ottawa--Vanier,LIB,110999,86591,63773,63355,36474,12109,12194,0,1947,631
2015,35080,Oxford,CPC,108656,84045,57091,56850,18299,25966,9406,0,2004,1175
2015,35081,Parkdale--High Park,LIB,105103,80262,58836,58567,24623,7641,23566,0,1743,994
2015,35082,Parry Sound--Muskoka,CPC,91263,76070,51413,51279,19937,22206,5183,0,3704,249
2015,35083,Perth--Wellington,CPC,104912,76496,52037,51851,19480,22255,7756,0,1347,1013
2015,35084,Peterborough--Kawartha,LIB,115269,93190,66732,66542,29159,23335,12437,0,1480,131
2015,35085,Pickering--Uxbridge,LIB,109344,86036,59381,59159,29757,22591,5446,0,1365,0
2015,35086,Renfrew--Nipissing--Pembroke,CPC,102537,78959,57423,57159,18666,26195,4893,0,1105,6300
2015,35087,Richmond Hill,LIB,108658,80834,49366,49113,23032,21275,3950,0,856,0
2015,35089,St. Catharines,LIB,110596,85377,57834,57591,24870,21637,9511,0,1488,85
2015,35091,Sarnia--Lambton,CPC,106293,81362,58392,58125,15853,22565,18102,0,1605,0
2015,35092,Sault Ste. Marie,LIB,82052,64365,43957,43757,19582,13615,9543,0,934,83
2015,35094,Scarborough Centre,LIB,108826,71847,45436,45029,22753,14705,5227,0,960,1384
2015,35096,Scarborough North,LIB,101080,65651,39404,39188,18904,10737,8648,0,579,320
2015,35098,Scarborough Southwest,LIB,106733,73580,49043,48766,25586,10347,11574,0,1259,0
2015,35093,Scarborough--Agincourt,LIB,104499,70355,41804,41556,21587,15802,3263,0,570,334
2015,35095,Scarborough--Guildwood,LIB,101914,65217,42115,41917,25167,11108,4720,0,606,316
2015,35097,Scarborough--Rouge Park,LIB,102646,73347,49890,49655,29913,13587,5145,0,1010,0
2015,35100,Simcoe North,CPC,108672,86859,57260,57071,22718,24836,6037,0,2543,937
2015,35099,Simcoe--Grey,CPC,116307,97975,65972,65747,25352,30612,6332,0,2923,528
2015,35101,Spadina--Fort York,LIB,82480,79917,55416,55148,30141,8673,15047,0,1137,150
2015,35102,Stormont--Dundas--South Glengarry,CPC,100913,79274,53300,53066,20452,27091,4332,0,1191,0
2015,35103,Sudbury,LIB,92048,73050,49838,49629,23534,10473,13793,0,1509,320
2015,35104,Thornhill,CPC,110427,81672,54815,54491,18395,31911,2814,0,627,744
2015,35105,Thunder Bay--Rainy River,LIB,82984,63708,42259,42083,18523,8876,12483,0,2201,0
2015,35106,Thunder Bay--Superior North,LIB,82827,65195,44786,44608,20069,7775,10339,0,6155,270
2015,35107,Timmins--James Bay,NDP,83104,61411,37537,37271,12940,7605,15974,0,752,0
2015,35108,Toronto Centre,LIB,93971,73351,50868,50602,29297,6167,13467,0,1315,356
2015,35109,Toronto--Danforth,LIB,104017,78540,55850,55581,23531,5478,22325,0,2618,1629
2015,35090,Toronto--St. Paul's,LIB,103983,78885,57224,56972,31481,15376,8386,0,1729,0
2015,35110,University--Rosedale,LIB,98605,77205,56225,55925,27849,9790,15988,0,1641,657
2015,35111,Vaughan--Woodbridge,LIB,105450,74742,47736,47298,23041,20746,2198,0,597,716
2015,35112,Waterloo,LIB,103192,81988,60047,59849,29752,19318,8928,0,1713,138
2015,35113,Wellington--Halton Hills,CPC,115880,90117,63997,63812,23279,32482,5321,0,2547,183
2015,35114,Whitby,LIB,122022,92465,64751,64516,29003,27154,6677,0,1403,279
2015,35115,Willowdale,LIB,109680,76301,46204,45953,24519,16990,3203,0,1025,216
2015,35117,Windsor West,NDP,118973,86166,47189,46905,11842,9734,24085,0,1083,161
2015,35116,Windsor--Tecumseh,NDP,115528,87644,53553,53344,14177,14656,23215,0,1047,249
2015,35118,York Centre,LIB,100277,65832,43263,42944,20131,18893,3148,0,772,0
2015,35120,York South--Weston,LIB,116606,72097,44068,43706,20093,8399,13281,0,892,1041
2015,35119,York--Simcoe,CPC,94616,76055,48111,47879,18083,24058,4255,0,1483,0
2015,46001,Brandon--Souris,CPC,83814,61327,41256,41106,15338,20666,2576,0,2526,0
2015,46002,Charleswood--St. James--Assiniboia--Headingley,LIB,81864,64081,47352,47157,24531,18408,2842,0,1376,0
2015,46003,Churchill--Keewatinook Aski,NDP,85148,51994,30196,29944,12575,3090,13487,0,537,255
2015,46004,Dauphin--Swan River--Neepawa,CPC,87374,63926,41758,41598,12276,19276,5097,0,1592,3357
2015,46005,Elmwood--Transcona,NDP,85906,65961,43268,43086,12713,14648,14709,0,1016,0
2015,46006,Kildonan--St. Paul,LIB,81794,62299,44036,43875,18717,17478,6270,0,783,627
2015,46007,Portage--Lisgar,CPC,91019,63180,41346,41187,10621,25060,2554,0,1637,1315
2015,46008,Provencher,CPC,88640,66108,44914,44745,15509,25086,2371,0,1779,0
2015,46009,Saint Boniface--Saint Vital,LIB,84353,66205,48975,48823,28530,14005,5169,0,1119,0
2015,46010,Selkirk--Interlake--Eastman,CPC,91463,72259,49579,49363,15508,25617,5649,0,1707,882
2015,46011,Winnipeg Centre,LIB,82026,56988,34166,33885,18471,4189,9490,0,1379,356
2015,46012,Winnipeg North,LIB,88616,58573,34233,33964,23402,5193,4543,0,826,0
2015,46013,Winnipeg South,LIB,85540,64595,48402,48199,28096,16709,2404,0,990,0
2015,46014,Winnipeg South Centre,LIB,90711,70487,53759,53571,31993,15102,4799,0,1677,0
2015,47001,Battlefords--Lloydminster,CPC,70034,50917,33864,33678,5550,20547,5930,0,575,1076
2015,47004,Carlton Trail--Eagle Creek,CPC,72607,56074,40288,40179,5774,26004,7499,0,902,0
2015,47002,Cypress Hills--Grasslands,CPC,67834,50874,36306,36207,5381,25050,4783,0,993,0
2015,47003,Desnethé--Missinippi--Churchill River,NDP,69471,46824,30304,30213,10237,9105,10319,0,552,0
2015,47005,Moose Jaw--Lake Centre--Lanigan,CPC,76106,58335,42107,41965,7545,23273,9978,0,961,208
2015,47006,Prince Albert,CPC,79344,57794,39613,39510,7832,19673,11244,0,761,0
2015,47007,Regina--Lewvan,NDP,79587,64325,48015,47834,13143,16711,16843,0,839,298
2015,47008,Regina--Qu'Appelle,CPC,72891,54240,37035,36883,8401,16486,11144,0,852,0
2015,47009,Regina--Wascana,LIB,77208,57504,42899,42723,23552,12931,5362,0,878,0
2015,47012,Saskatoon West,NDP,76704,57021,37885,37715,9234,12401,14921,0,658,501
2015,47010,Saskatoon--Grasswood,CPC,72010,59665,46223,46086,12165,19166,13909,0,846,0
2015,47011,Saskatoon--University,CPC,76257,58394,44903,44773,11287,18592,14115,0,686,93
2015,47013,Souris--Moose Mountain,CPC,72058,52963,37642,37516,5076,26315,5131,0,994,0
2015,47014,Yorkton--Melville,CPC,71270,54475,36708,36613,6504,21683,7396,0,1030,0
2015,48001,Banff--Airdrie,CPC,105442,93079,66817,66638,17380,42228,4521,0,2509,0
2015,48002,Battle River--Crowfoot,CPC,107140,81746,58929,58769,5505,47552,3844,0,1868,0
2015,48003,Bow River,CPC,103871,76093,50139,49988,6840,38701,2622,0,919,906
2015,48004,Calgary Centre,LIB,108931,87697,61476,61249,28496,27746,3412,0,1347,248
2015,48005,Calgary Confederation,CPC,111785,91061,67024,66808,29083,30669,4770,0,2146,140
2015,48006,Calgary Forest Lawn,CPC,108251,75336,41392,41047,14762,19694,4006,0,1229,1356
2015,48007,Calgary Heritage,CPC,108320,80767,58658,58430,15172,37263,4255,0,1246,494
2015,48008,Calgary Midnapore,CPC,111227,87848,63741,63562,14396,42415,4915,0,1691,145
2015,48009,Calgary Nose Hill,CPC,109286,82243,54817,54562,14671,32760,4836,0,1384,911
2015,48010,Calgary Rocky Ridge,CPC,108901,88007,63459,63292,20038,38229,3665,0,1360,0
2015,48011,Calgary Shepard,CPC,110296,98085,66559,66351,16379,43706,4532,0,1734,0
2015,48012,Calgary Signal Hill,CPC,109647,85530,62708,62519,19108,37858,3128,0,1586,839
2015,48013,Calgary Skyview,LIB,110189,74604,45303,44993,20644,17885,3605,0,846,2013
2015,48014,Edmonton Centre,LIB,106121,80173,53746,53512,19902,18703,13084,0,1403,420
2015,48015,Edmonton Griesbach,CPC,107809,81625,48231,47942,10397,19157,16309,0,1129,950
2015,48016,Edmonton Manning,CPC,106262,81361,49186,49001,13509,22166,11582,0,1079,665
2015,48017,Edmonton Mill Woods,LIB,106103,74651,49744,49517,20423,20331,6330,0,1096,1337
2015,48018,Edmonton Riverbend,CPC,106302,82290,57918,57740,17428,28805,9846,0,1275,386
2015,48019,Edmonton Strathcona,NDP,103183,78635,55821,55604,11524,17395,24446,0,1278,961
2015,48020,Edmonton West,CPC,104422,81144,53690,53457,18649,26370,6955,0,1037,446
2015,48021,Edmonton--Wetaskiwin,CPC,110644,100871,68541,68344,14660,44949,6645,0,1595,495
2015,48022,Foothills,CPC,105515,83675,61127,60986,8149,46166,3919,0,1983,769
2015,48023,Fort McMurray--Cold Lake,CPC,101538,77960,47424,47266,13403,28625,3663,0,743,832
2015,48024,Grande Prairie--Mackenzie,CPC,106738,82665,53501,53343,7819,38895,4343,0,1673,613
