Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2019,48019,Edmonton Strathcona,NDP,106066,78876,56995,56745,6592,21035,26823,0,1152,1143
2019,48020,Edmonton West,CPC,121869,89249,58939,58635,11812,35719,8537,0,1441,1126
2019,48021,Edmonton--Wetaskiwin,CPC,158749,125054,87847,87455,10802,63346,9820,0,1660,1827
2019,48022,Foothills,CPC,113227,87873,65881,65591,3856,53872,3767,0,2398,1698
2019,48023,Fort McMurray--Cold Lake,CPC,110230,79222,51234,50976,4848,40706,2883,0,865,1674
2019,48024,Grande Prairie--Mackenzie,CPC,117327,86736,61293,60979,2910,51198,4245,0,1134,1492
2019,48025,Lakeland,CPC,108451,80578,57776,57578,2565,48314,3728,0,1105,1866
2019,48026,Lethbridge,CPC,117394,90051,62217,61882,8443,40713,9110,0,1939,1677
2019,48027,Medicine Hat--Cardston--Warner,CPC,106896,79596,53356,53102,3528,42045,4639,0,1203,1687
2019,48028,Peace River--Westlock,CPC,109965,75814,51996,51649,3148,41659,3886,0,1377,1579
2019,48030,Red Deer--Lacombe,CPC,128786,95095,67769,67444,3540,53843,6012,0,1596,2453
2019,48029,Red Deer--Mountain View,CPC,119019,90857,68447,68169,3795,54765,4946,0,2026,2637
2019,48031,St. Albert--Edmonton,CPC,121313,93468,65427,65091,12477,39506,9895,0,1594,1619
2019,48032,Sherwood Park--Fort Saskatchewan,CPC,122193,96171,73371,73050,7357,53600,8867,0,1592,1634
2019,48033,Sturgeon River--Parkland,CPC,120784,94282,68971,68657,4696,53235,6940,0,1745,2041
2019,48034,Yellowhead,CPC,101979,76197,56271,55968,2912,45964,3898,0,1272,1922
2019,59001,Abbotsford,CPC,101814,75474,49339,48936,10560,25162,8257,0,3702,1255
2019,59002,Burnaby North--Seymour,LIB,102486,77969,50525,50059,17770,9734,16185,0,4801,1569
2019,59003,Burnaby South,NDP,111973,80312,45423,45006,10706,13914,16956,0,2477,953
2019,59004,Cariboo--Prince George,CPC,108907,84968,55095,54774,10932,28848,8440,0,4998,1556
2019,59005,Central Okanagan--Similkameen--Nicola,CPC,110293,95597,65276,64935,16252,31135,10904,0,5086,1558
2019,59006,Chilliwack--Hope,CPC,100126,82824,53981,53755,10848,26672,8957,0,5243,2035
2019,59007,Cloverdale--Langley City,CPC,117640,86610,55903,55488,19542,20936,10508,0,3572,930
2019,59008,Coquitlam--Port Coquitlam,LIB,123576,92653,58489,58175,20178,19788,13383,0,4025,801
2019,59009,Courtenay--Alberni,NDP,114647,101731,72639,72280,8620,23936,29790,0,9762,172
2019,59010,Cowichan--Malahat--Langford,NDP,108052,93745,65510,65228,10301,16959,23519,0,13181,1268
2019,59011,Delta,LIB,103064,77216,54337,53976,22257,17809,8792,0,3387,1731
2019,59026,Esquimalt--Saanich--Sooke,NDP,120834,100238,70429,70125,12554,13409,23887,0,18506,1769
2019,59012,Fleetwood--Port Kells,LIB,116958,81198,49241,48905,18401,16518,10533,0,2360,1093
2019,59013,Kamloops--Thompson--Cariboo,CPC,124358,104054,72764,72453,19716,32415,9936,0,8789,1597
2019,59014,Kelowna--Lake Country,CPC,119388,101507,69425,69120,22627,31497,8381,0,5171,1444
2019,59015,Kootenay--Columbia,CPC,112354,93002,67596,67330,6151,30168,23149,0,6145,1717
2019,59016,Langley--Aldergrove,CPC,117017,93499,63825,63452,16254,29823,10690,0,4881,1804
2019,59017,Mission--Matsqui--Fraser Canyon,CPC,94825,69970,46505,46066,12299,19535,8089,0,5019,1124
2019,59018,Nanaimo--Ladysmith,GRN,122710,104678,72089,71864,9735,18634,16985,0,24844,1666
2019,59019,New Westminster--Burnaby,NDP,115340,86544,53429,52977,12414,11439,23437,0,4378,1309
2019,59037,North Island--Powell River,NDP,105466,90454,63206,62915,8251,20502,23834,0,8891,1437
2019,59020,North Okanagan--Shuswap,CPC,124605,107712,74594,74145,16783,36154,11353,0,7828,2027
2019,59021,North Vancouver,LIB,115344,88874,63279,62930,26979,16908,10340,0,7868,835
2019,59022,Pitt Meadows--Maple Ridge,CPC,101101,80494,54529,54231,16125,19650,12958,0,4332,1166
2019,59023,Port Moody--Coquitlam,CPC,110817,82674,54364,54003,15695,16855,16702,0,3873,878
2019,59024,Prince George--Peace River--Northern Rockies,CPC,110995,81094,55412,55129,6391,38473,5069,0,3448,1748
2019,59025,Richmond Centre,CPC,98396,73975,39188,38817,11052,19037,5617,0,2376,735
2019,59027,Saanich--Gulf Islands,GRN,107339,91752,68473,68150,11326,13784,8657,0,33454,929
2019,59028,Skeena--Bulkley Valley,NDP,88920,67474,41651,41384,4793,13756,16944,0,3280,2611
2019,59029,South Okanagan--West Kootenay,NDP,114695,99676,68577,68196,11705,24013,24809,0,5672,1997
2019,59030,South Surrey--White Rock,CPC,104051,84664,58354,58028,21692,24310,6716,0,4458,852
2019,59031,Steveston--Richmond East,CPC,99913,74428,42382,41951,14731,17478,6321,0,2972,449
2019,59032,Surrey Centre,LIB,120172,76731,41790,41319,15453,10505,11353,0,2558,1450
2019,59033,Surrey--Newton,LIB,114605,67763,42603,42098,18960,8824,12306,0,1355,653
2019,59034,Vancouver Centre,LIB,116443,92243,56310,55946,23599,10782,13280,0,7002,1283
2019,59035,Vancouver East,NDP,115724,93146,56148,55611,10085,6724,29236,0,8062,1504
2019,59036,Vancouver Granville,OTH,103456,82985,53296,53032,14088,11605,6960,0,2683,17696
2019,59038,Vancouver Kingsway,NDP,104870,76039,44609,44163,10194,8804,21680,0,2675,810
2019,59039,Vancouver Quadra,LIB,105608,75967,51005,50754,22093,14082,7681,0,6308,590
2019,59040,Vancouver South,LIB,102927,74826,43625,43194,17808,14388,8015,0,2451,532
2019,59041,Victoria,NDP,117133,99103,72024,71549,15952,9038,23765,0,21383,1411
2019,59042,West Vancouver--Sunshine Coast--Sea to Sky Country,LIB,119113,95395,65315,64980,22673,17359,9027,0,14579,1342
2019,60001,Yukon,LIB,35874,29591,21150,21017,7034,6881,4617,0,2201,284
2019,61001,Northwest Territories,LIB,41786,30704,16416,16291,6467,4157,3640,0,1731,296
2019,62001,Nunavut,NDP,35944,20025,9542,9454,2918,2469,3861,0,206,0
