Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
1997,13001,Acadie--Bathurst,NDP,87613,67912,53412,52094,18421,12560,21113,0,0,0
1997,13002,Beauséjour--Petitcodiac,NDP,80959,63203,47961,47458,16529,12425,18504,0,0,0
1997,13003,Charlotte,CPC,57994,44441,32537,32333,8309,21347,2397,0,0,280
1997,13004,Fredericton,LIB,71263,53782,36165,35912,12252,18650,4689,0,0,321
1997,13005,Fundy--Royal,CPC,70836,53173,40504,40255,10192,25944,3790,0,0,329
1997,13006,Madawaska--Restigouche,CPC,73473,55613,42050,40444,14957,20343,4211,0,0,933
1997,13007,Miramichi,LIB,60360,45799,35341,34425,13924,15238,5263,0,0,0
1997,13008,Moncton,LIB,83743,67158,47284,46798,20860,18004,7510,0,0,424
1997,13009,Saint John,CPC,75136,52950,35464,35217,5612,25694,3679,0,0,232
1997,13010,Tobique--Mactaquac,CPC,62523,47499,34203,33779,10190,21496,2093,0,0,0
1997,24001,Abitibi,LIB,92396,65737,39916,38411,16803,6531,909,14168,0,0
1997,24002,Ahuntsic,LIB,106022,75839,60429,58820,28971,9520,1051,18689,0,589
1997,24003,Anjou--Rivière-des-Prairies,LIB,91446,67976,52800,51131,24189,9405,752,16558,0,227
1997,24004,Argenteuil--Papineau,BQ,89815,75301,53740,51871,17648,11171,836,21202,0,1014
1997,24005,Beauce,LIB,96478,72343,46229,45121,22156,9385,735,12002,0,843
1997,24006,Beauharnois--Salaberry,BQ,93197,69450,53704,51487,17226,13160,652,20449,0,0
1997,24007,Beauport--Montmorency--Orléans,BQ,97307,75840,53300,51164,13863,14003,885,21994,0,419
1997,24008,Bellechasse--Etchemins--Montmagny--L'Islet,LIB,84053,63838,43420,42124,14100,13451,520,14053,0,0
1997,24009,Berthier--Montcalm,BQ,109276,91867,64921,62127,15073,13338,1009,32707,0,0
1997,24010,Bourassa,LIB,94214,63341,47314,45514,23765,5937,999,14813,0,0
1997,24011,Brome--Missisquoi,LIB,80316,61553,46810,45464,19261,12770,781,12652,0,0
1997,24012,Brossard--La Prairie,LIB,94367,69182,54564,52906,24676,9982,906,17342,0,0
1997,24013,Chambly,BQ,91972,73357,55471,52970,14061,11802,998,26109,0,0
1997,24014,Champlain,BQ,88479,67129,49450,47018,12915,12784,632,20687,0,0
1997,24015,Charlesbourg,BQ,100011,79031,58410,56068,17628,14946,963,21556,0,975
1997,24016,Charlevoix,BQ,79200,58730,37666,36527,9838,6443,454,19792,0,0
1997,24017,Châteauguay,BQ,99210,78422,59535,56982,19167,11112,794,25909,0,0
1997,24018,Chicoutimi,CPC,86048,64122,43895,42571,4839,18598,853,18281,0,0
1997,24019,Compton--Stanstead,CPC,73033,55705,41739,40637,8119,18125,587,13367,0,439
1997,24020,Drummond,BQ,79654,62407,45771,43960,10165,14777,441,18577,0,0
1997,24021,Frontenac--Mégantic,BQ,70106,52876,40082,38903,13968,9885,252,14433,0,365
1997,24022,Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok,BQ,76455,57617,39722,38733,15804,6297,649,15983,0,0
1997,24023,Gatineau,LIB,108585,84066,55993,54500,25298,15786,982,11391,0,1043
1997,24024,Hochelaga--Maisonneuve,BQ,97348,68720,49863,47675,16308,7583,825,21938,0,1021
1997,24025,Hull--Aylmer,LIB,92951,69366,48862,47748,25835,9396,1317,9922,586,692
1997,24026,Joliette,BQ,87360,69304,50977,48570,7452,17417,502,22605,0,594
1997,24027,Jonquière,BQ,69622,51844,34845,33798,4874,11808,353,16415,0,348
1997,24028,Kamouraska--Rivière-du-Loup--Témiscouata--Les Basques,BQ,88426,66748,44474,43160,14119,11623,420,16518,0,480
1997,24029,Notre-Dame-de-Grâce--Lachine,LIB,101519,68644,53358,52305,29582,10350,2315,8797,0,1261
1997,24030,Lac-Saint-Jean,BQ,69086,51184,34780,33851,7109,4845,391,21506,0,0
1997,24031,Lac-Saint-Louis,LIB,101615,74550,62317,61743,42613,12849,1548,4347,0,386
1997,24032,LaSalle--Émard,LIB,100499,70173,54730,53088,32317,6445,920,12953,0,453
1997,24033,Laurentides,BQ,108801,91862,64681,62640,19053,14096,844,28647,0,0
1997,24034,Laurier--Sainte-Marie,BQ,96487,72606,50831,48571,11154,5808,2180,26546,1167,1716
1997,24035,Laval Centre,BQ,102538,77895,59502,57210,20222,13132,1188,22668,0,0
1997,24036,Laval East,BQ,103189,78364,62295,60049,19279,16912,765,23093,0,0
1997,24037,Laval West,LIB,108671,84109,66528,64550,31566,12365,1072,19547,0,0
1997,24038,Lévis,BQ,112409,89862,64441,61637,17256,14630,1881,27870,0,0
1997,24039,Longueuil,BQ,82740,61159,43715,41754,12147,7773,857,20977,0,0
1997,24040,Lotbinière,BQ,69325,50585,36555,35254,10062,9690,445,13069,0,1988
1997,24041,Louis-Hébert,BQ,97757,78913,60899,59353,19955,14026,1161,23653,0,558
1997,24042,Manicouagan,BQ,54984,39526,26734,25924,10671,2009,1041,12203,0,0
1997,24043,Matapédia--Matane,BQ,74777,55386,36119,35037,10558,7991,417,15694,0,377
1997,24044,Mercier,BQ,96502,70737,50766,48279,14061,8500,772,24649,0,297
1997,24045,Mount Royal,LIB,92859,62055,48861,48369,30115,5006,966,1981,0,10301
1997,24046,Outremont,LIB,95153,61703,45669,44411,22271,5424,2862,12608,0,1246
1997,24047,Papineau--Saint-Denis,LIB,106546,66706,50394,48718,26260,6227,1196,14083,0,952
1997,24048,Pierrefonds--Dollard,LIB,105320,73444,58649,57920,38476,11680,1060,6239,0,465
1997,24049,Pontiac--Gatineau--Labelle,LIB,94730,76014,50729,49665,22736,9187,1097,15897,0,748
1997,24050,Portneuf,BQ,81543,65151,45006,42988,12674,10587,1112,18615,0,0
1997,24051,Québec,BQ,103409,80368,58708,55744,18062,10309,2556,24817,0,0
1997,24052,Québec East,BQ,104857,84707,61665,59040,18539,16016,1240,23245,0,0
1997,24053,Repentigny,BQ,106706,84686,62453,59130,12495,12436,916,33283,0,0
1997,24054,Richelieu,BQ,88821,66566,50635,48217,13941,6827,1028,26421,0,0
1997,24055,Richmond--Arthabaska,CPC,95749,72969,54019,52260,10613,21687,641,19319,0,0
1997,24056,Rimouski--Mitis,BQ,71447,55665,37985,36774,11112,7901,479,17282,0,0
1997,24057,Roberval,BQ,72854,51844,32135,31107,8176,6312,412,16207,0,0
1997,24058,Rosemont,BQ,104415,73551,52113,49570,15952,7727,1637,23313,0,941
1997,24059,Témiscamingue,BQ,84524,61340,41276,39739,12678,7879,654,18528,0,0
1997,24060,Saint-Eustache--Sainte-Thérèse,BQ,103005,79701,58276,55556,16280,12522,947,25807,0,0
1997,24061,Saint-Bruno--Saint-Hubert,BQ,97901,71590,54844,52649,17279,10579,1032,23759,0,0
1997,24062,Saint-Hyacinthe--Bagot,BQ,91441,69072,51347,49208,10970,16313,809,21116,0,0
1997,24063,Saint-Jean,BQ,87857,66529,51255,48720,13239,11938,755,22441,0,347
1997,24064,Saint-Lambert,LIB,91149,64869,49161,47203,19436,8084,921,18458,0,304
1997,24065,Saint-Laurent--Cartierville,LIB,95015,65105,50107,49326,34598,7542,910,6276,0,0
1997,24066,Saint-Léonard--Saint-Michel,LIB,106224,69434,53209,51733,36088,5990,1198,8457,0,0
1997,24067,Saint-Maurice,LIB,79168,61134,49089,47076,22266,3657,489,20664,0,0
1997,24068,Shefford,CPC,89773,67413,50819,48503,12699,17897,531,17376,0,0
1997,24069,Sherbrooke,CPC,95204,75725,55628,54139,4720,32228,628,16086,0,477
1997,24070,Terrebonne--Blainville,BQ,99089,78338,58720,55726,14687,11883,1090,28066,0,0
1997,24071,Trois-Rivières,BQ,90810,71265,52495,50092,15692,12102,528,21267,0,503
1997,24072,Vaudreuil--Soulanges,LIB,84503,68134,54265,52611,23676,10333,538,17574,0,490
1997,24073,Verchères,BQ,92958,75079,58304,55967,12715,12428,750,30074,0,0
1997,24074,Verdun--Saint-Henri,LIB,93849,65447,47457,45654,21424,7218,1156,15153,0,703
1997,24075,Westmount--Ville-Marie,LIB,90838,64289,45444,44875,26972,7802,2566,5078,751,1706
1997,35001,Algoma--Manitoulin,LIB,76253,54727,33630,33427,13810,11720,7897,0,0,0
1997,35002,Barrie--Simcoe--Bradford,LIB,102097,85045,54435,54160,23549,26777,2580,0,506,748
1997,35003,Beaches--East York,LIB,104346,68127,45868,45572,21844,12145,10730,0,589,264
1997,35004,Bramalea--Gore--Malton,LIB,103589,67510,41187,40833,18933,19340,2281,0,0,279
1997,35005,Brampton Centre,LIB,100431,63673,38406,38103,18615,16438,2923,0,0,127
1997,35006,Brampton West--Mississauga,LIB,93798,74885,45773,45505,27297,16016,2192,0,0,0
1997,35007,Brant,LIB,101730,72647,45857,45543,24125,16217,5201,0,0,0
1997,35008,Broadview--Greenwood,LIB,99225,62943,42858,42423,21108,6485,13903,0,426,501
1997,35009,Bruce--Grey,LIB,96224,71052,48860,48642,17896,27300,3446,0,0,0
1997,35010,Burlington,LIB,96779,71725,50216,49961,22042,25006,2561,0,0,352
1997,35011,Cambridge,LIB,105581,74659,48354,48100,17673,20066,9813,0,0,548
1997,35012,Davenport,LIB,101785,42558,26541,26108,17195,2628,4807,0,551,927
1997,35013,Don Valley East,LIB,107421,65438,43173,42898,25394,13777,2981,0,0,746
1997,35014,Don Valley West,LIB,103026,68824,49728,49501,26209,19715,2922,0,378,277
1997,35015,Dufferin--Peel--Wellington--Grey,LIB,98460,73860,49392,49161,20957,25849,2355,0,0,0
1997,35016,Durham,LIB,91254,71792,46052,45864,19878,22054,3250,0,0,682
1997,35017,Eglinton--Lawrence,LIB,103242,65945,44181,43861,25985,13524,3955,0,0,397
1997,35018,Elgin--Middlesex--London,LIB,96665,69962,45000,44739,17890,21806,3260,0,508,1275
1997,35019,Erie--Lincoln,LIB,91119,65035,41225,40952,17542,19105,2509,0,0,1796
1997,35020,Essex,LIB,99263,76573,48114,47863,22052,11631,14180,0,0,0
1997,35021,Etobicoke Centre,LIB,102526,70301,50444,50123,27345,19661,2661,0,0,456
1997,35022,Etobicoke--Lakeshore,LIB,103438,68225,46151,45828,21180,19206,4085,0,315,1042
1997,35023,Etobicoke North,LIB,104029,59291,36243,35957,22236,9873,3350,0,0,498
1997,35024,Glengarry--Prescott--Russell,LIB,92158,71639,49205,48607,34986,10708,2289,0,417,207
1997,35025,Carleton--Gloucester,LIB,91859,68590,50988,50650,29862,17364,2831,0,0,593
1997,35026,Guelph--Wellington,LIB,102610,79141,52738,52381,25004,20214,5456,0,589,1118
1997,35027,Haldimand--Norfolk--Brant,LIB,95652,70671,46475,46248,21043,22252,2516,0,437,0
1997,35028,Halton,LIB,100335,81616,55312,55068,26017,25999,2452,0,600,0
1997,35029,Hamilton East,LIB,98567,61662,34691,34338,16991,9629,6870,0,0,848
1997,35030,Hamilton Mountain,LIB,98477,73135,46516,46119,21128,17031,7440,0,0,520
1997,35031,Hamilton West,LIB,101471,68255,42237,41887,20951,12795,7648,0,0,493
1997,35032,Hastings--Frontenac--Lennox and Addington,LIB,90424,69076,46805,46620,18399,24272,3255,0,0,694
1997,35033,Huron--Bruce,LIB,94731,67361,47419,47206,24240,19148,3037,0,0,781
1997,35034,Kenora--Rainy River,LIB,76320,55764,33776,33587,14084,12581,6922,0,0,0
1997,35035,Kent--Essex,LIB,102125,72624,43031,42731,21451,15575,4323,0,291,1091
1997,35036,Kingston and the Islands,LIB,106780,82869,52014,51775,25632,18057,6433,0,902,751
1997,35037,Kitchener Centre,LIB,107181,75224,48403,48102,23089,20510,4503,0,0,0
1997,35038,Kitchener--Waterloo,LIB,102643,84655,53010,52629,25111,22115,4725,0,0,678
1997,35039,Lambton--Kent--Middlesex,LIB,96182,70122,45983,45751,21155,19858,2440,0,256,2042
1997,35040,Lanark--Carleton,LIB,106794,86899,62345,62113,28151,29978,3022,0,463,499
1997,35041,Leeds--Grenville,LIB,90235,69623,48677,48454,19123,26112,1757,0,1102,360
1997,35042,London North Centre,LIB,102470,77263,46477,46192,23891,15088,5679,0,685,849
1997,35043,London--Fanshawe,LIB,97152,68687,40329,40030,20497,12337,6754,0,442,0
1997,35044,London West,LIB,101116,74991,51156,50893,24710,19797,5291,0,497,598
1997,35045,Markham,CPC,104430,68366,46135,45748,16810,25396,1482,0,0,2060
1997,35046,Mississauga Centre,LIB,98140,65451,40115,39792,25881,11819,1900,0,0,192
1997,35047,Mississauga East,LIB,103261,61934,39958,39667,23780,13469,2156,0,0,262
1997,35048,Mississauga South,LIB,99333,64726,42652,42462,21207,18384,2302,0,0,569
1997,35049,Mississauga West,LIB,99281,77481,50243,49988,30598,17262,2128,0,0,0
1997,35050,Nepean--Carleton,LIB,99709,77452,58384,58128,28366,26405,2788,0,0,569
1997,35051,Niagara Centre,LIB,99869,75052,48891,48526,24115,17880,5510,0,0,1021
1997,35052,Niagara Falls,LIB,91260,65649,41724,41369,15868,20921,4052,0,374,154
1997,35053,Nickel Belt,LIB,78439,58885,40099,39892,19489,6534,13355,0,0,514
1997,35054,Nipissing,LIB,76544,55422,35353,35122,19786,13056,2280,0,0,0
1997,35055,Northumberland,LIB,95132,71459,46518,46275,21182,22060,2678,0,0,355
1997,35056,Oak Ridges,LIB,102118,78324,50305,50053,27394,19800,2411,0,0,448
1997,35057,Oakville,LIB,100833,70871,51632,51353,24487,24523,2343,0,0,0
1997,35058,Oshawa,LIB,105405,72556,42496,42221,15925,18946,7350,0,0,0
1997,35059,Ottawa Centre,LIB,106562,82633,58033,57500,25987,16042,13646,0,855,970
1997,35060,Ottawa South,LIB,107915,74859,54146,53764,31725,16637,4374,0,440,588
1997,35061,Ottawa--Vanier,LIB,102795,75179,50250,49662,30728,11622,5952,0,651,709
1997,35062,Ottawa West--Nepean,LIB,107336,75696,54996,54634,29511,20090,4163,0,416,454
1997,35063,Oxford,LIB,92888,67955,45482,45255,16281,24239,3406,0,0,1329
1997,35064,Parkdale--High Park,LIB,104159,62999,43250,42869,20692,11817,8762,0,696,902
1997,35065,Parry Sound--Muskoka,LIB,79179,61951,42813,42678,17752,22344,1700,0,513,369
1997,35066,Perth--Middlesex,LIB,91496,66042,44655,44500,19583,20253,3806,0,0,858
1997,35067,Peterborough,LIB,107289,82647,55227,54984,25594,24516,4874,0,0,0
1997,35068,Pickering--Ajax--Uxbridge,LIB,101510,75008,50131,49918,26003,21339,2576,0,0,0
1997,35069,Prince Edward--Hastings,LIB,92417,68750,43702,43451,22415,18524,2512,0,0,0
1997,35070,Renfrew--Nipissing--Pembroke,LIB,93066,71534,48884,48617,19569,25387,3242,0,0,419
1997,35071,Sarnia--Lambton,LIB,92049,63419,41363,41168,19494,16180,3320,0,0,2174
1997,35072,Sault Ste. Marie,LIB,81476,57255,38145,37919,16871,10546,10283,0,0,219
1997,35073,Scarborough--Agincourt,LIB,101283,60492,40209,39913,25995,11406,2512,0,0,0
1997,35074,Scarborough Centre,LIB,107373,68258,44181,43886,25185,15082,3619,0,0,0
1997,35075,Scarborough East,LIB,103134,65882,42694,42451,23065,15308,3330,0,278,470
1997,35076,Scarborough--Rouge River,LIB,111257,62053,38552,38285,28636,7466,1874,0,0,309
1997,35077,Scarborough Southwest,LIB,101551,61932,38987,38714,20675,13212,4345,0,482,0
1997,35078,Simcoe--Grey,LIB,99584,78191,51137,50824,17895,29175,3090,0,0,664
1997,35079,Simcoe North,LIB,98440,77132,51579,51306,22775,25212,2488,0,388,443
1997,35080,St. Catharines,LIB,105299,74484,48783,48511,21081,21532,4657,0,0,1241
1997,35081,St. Paul's,LIB,100537,70843,48958,48636,26389,15084,6028,0,597,538
1997,35082,Stoney Creek,LIB,98198,72886,47918,47525,23750,19650,3392,0,0,733
1997,35083,Stormont--Dundas,LIB,92846,67404,43776,43509,22857,17686,2671,0,0,295
1997,35084,Sudbury,LIB,87692,64806,40512,40100,22223,8657,8471,0,0,749
1997,35085,Thornhill,LIB,95291,65372,43961,43639,25747,14958,2008,0,0,926
1997,35086,Thunder Bay--Atikokan,LIB,76922,56257,33866,33489,14287,11085,8117,0,0,0
1997,35087,Thunder Bay--Nipigon,LIB,81625,55725,32656,32305,16745,8855,6705,0,0,0
1997,35088,Timiskaming--Cochrane,LIB,76745,55438,34925,34630,20580,9427,4623,0,0,0
1997,35089,Timmins--James Bay,LIB,78414,54632,33709,33489,16829,4715,11945,0,0,0
1997,35090,Toronto Centre--Rosedale,LIB,105581,70234,47065,46642,22945,12639,9597,0,577,884
1997,35091,Trinity--Spadina,LIB,101070,60583,40624,40214,18215,4442,16413,0,392,752
1997,35092,Vaughan--King--Aurora,LIB,103631,80099,52554,52140,33502,15864,2250,0,0,524
1997,35093,Victoria--Haliburton,LIB,100978,78908,53697,53472,18205,31307,3456,0,0,504
1997,35094,Waterloo--Wellington,LIB,101770,72549,45808,45535,20038,22317,3180,0,0,0
1997,35095,Wentworth--Burlington,LIB,88661,68448,47300,47026,19584,23748,3694,0,0,0
1997,35096,Whitby--Ajax,LIB,99844,74268,49631,49383,23551,22084,3354,0,0,394
1997,35097,Willowdale,LIB,103468,69024,46989,46728,27311,16050,2833,0,0,534
1997,35098,Windsor--St. Clair,LIB,103124,69987,41696,41357,16496,10152,14237,0,357,115
1997,35099,Windsor West,LIB,102282,72448,39943,39632,21877,7747,9411,0,398,199
1997,35100,York Centre,LIB,103889,61189,39165,38666,27864,6199,3618,0,389,596
1997,35101,York North,LIB,99511,77315,50918,50697,22942,24553,1996,0,0,1206
1997,35102,York South--Weston,OTH,104201,56733,38617,38116,12732,4288,3552,0,171,17373
1997,35103,York West,LIB,99230,47994,29258,28870,21254,4763,2853,0,0,0
1997,46001,Brandon--Souris,CPC,78263,55735,37273,37138,6583,25099,4983,0,0,473
1997,46002,Charleswood--Assiniboine,LIB,77226,55236,37326,37064,15925,17062,3923,0,0,154
1997,46003,Churchill,NDP,73486,46801,23516,23358,6852,6890,9616,0,0,0
1997,46004,Dauphin--Swan River,CPC,76568,54752,35815,35693,7408,20384,7575,0,0,326
1997,46005,Portage--Lisgar,CPC,79161,55706,33773,33624,4913,25615,2420,0,0,676
1997,46006,Provencher,LIB,79968,56442,36655,36485,14595,18753,3137,0,0,0
1997,46007,Saint Boniface,LIB,79716,56586,37267,36995,18948,11213,6663,0,0,171
1997,46008,Selkirk--Interlake,CPC,78228,59422,38908,38650,10871,16667,10749,0,0,363
1997,46009,Winnipeg North Centre,NDP,77423,47635,27458,27181,7801,5420,13663,0,0,297
1997,46010,Winnipeg Centre,NDP,78504,47753,27221,26847,9895,5537,10979,0,0,436
1997,46011,Winnipeg South,LIB,76797,56670,38176,37924,18800,14057,4629,0,0,438
1997,46012,Winnipeg South Centre,LIB,77313,55600,36096,35797,20006,9468,5717,0,0,606
1997,46013,Winnipeg North--St. Paul,LIB,78417,55011,36323,36083,13524,12538,9487,0,0,534
1997,46014,Winnipeg--Transcona,NDP,80872,55177,33303,33104,7105,8671,16640,0,0,688
1997,47001,Battlefords--Lloydminster,CPC,74154,48692,30794,30703,6155,16013,8535,0,0,0
1997,47002,Blackstrap,CPC,71060,52395,36744,36606,10365,15916,10117,0,0,208
1997,47003,Churchill River,NDP,56620,37059,21214,21109,5994,7827,7288,0,0,0
1997,47004,Cypress Hills--Grasslands,CPC,70259,46900,33585,33480,7130,19860,6490,0,0,0
1997,47005,Palliser,NDP,70396,49063,33042,32849,7579,12367,12553,0,0,350
1997,47006,Prince Albert,CPC,74882,51090,32975,32868,6965,15210,10418,0,0,275
1997,47007,Qu'Appelle,NDP,71145,46276,29079,28936,6868,9417,12269,0,0,382
1997,47008,Regina--Lumsden--Lake Centre,NDP,67594,45296,30076,29980,7079,9947,12677,0,0,277
1997,47009,Saskatoon--Humboldt,CPC,69377,52556,34056,33921,8972,13717,10998,0,0,234
1997,47010,Saskatoon--Rosetown--Biggar,NDP,70753,46365,27779,27666,4438,10942,12095,0,0,191
1997,47011,Souris--Moose Mountain,CPC,72240,49991,33479,33351,9077,18065,6209,0,0,0
1997,47012,Wanuskewin,CPC,73968,51635,32939,32827,8020,15456,8793,0,0,558
1997,47013,Wascana,LIB,70320,50941,33745,33609,14077,9738,9530,0,0,264
1997,47014,Yorkton--Melville,CPC,76160,51547,34497,34381,6481,19317,8583,0,0,0
1997,48001,Athabasca,CPC,80261,54504,26937,26865,8066,17132,1262,0,405,0
1997,48002,Calgary Centre,CPC,117418,86259,49947,49741,16231,29166,3011,0,893,440
1997,48003,Calgary East,CPC,98513,62338,29850,29675,6766,20654,1926,0,0,329
1997,48004,Calgary Northeast,CPC,102902,70789,36008,35920,8646,24534,1209,0,0,1531
1997,48005,Calgary--Nose Hill,CPC,95147,76891,49890,49788,12565,34466,1883,0,637,237
1997,48006,Calgary Southeast,CPC,88445,70327,44790,44711,8131,35169,1176,0,0,235
1997,48007,Calgary Southwest,CPC,99987,72239,48238,48131,9706,36529,1322,0,310,264
1997,48008,Calgary West,CPC,107444,81644,52832,52704,15277,34472,2105,0,557,293
1997,48009,Crowfoot,CPC,96600,67387,43167,43088,4185,37268,1635,0,0,0
1997,48010,Edmonton East,CPC,114091,67313,34793,34716,12005,18010,4096,0,211,394
1997,48011,Edmonton North,CPC,97448,65595,36493,36394,11820,18935,5413,0,0,226
1997,48012,Edmonton Southeast,LIB,88341,57319,32126,32068,14745,15289,1882,0,0,152
1997,48013,Edmonton Southwest,CPC,94363,70689,44275,44208,14833,27100,2070,0,0,205
1997,48014,Edmonton--Strathcona,CPC,111622,79680,49991,49890,17654,24219,7251,0,406,360
1997,48015,Edmonton West,LIB,110876,75514,41104,40974,17802,19311,3386,0,210,265
1997,48016,Elk Island,CPC,93543,68992,43404,43331,8536,31692,2544,0,0,559
1997,48017,Lakeland,CPC,102222,69339,39256,39159,6911,30190,1737,0,0,321
1997,48018,Lethbridge,CPC,95970,69023,41185,41106,7887,30264,2211,0,0,744
1997,48019,Macleod,CPC,79837,63052,35667,35614,4137,29780,1444,0,0,253
1997,48020,Medicine Hat,CPC,90209,65069,34854,34778,6079,26980,1719,0,0,0
1997,48021,Peace River,CPC,106962,70838,37999,37922,7241,28455,2226,0,0,0
1997,48022,Red Deer,CPC,103400,73001,41929,41860,4785,35188,1660,0,0,227
1997,48023,St. Albert,CPC,95605,71184,44035,43977,12537,28914,2172,0,0,354
1997,48024,Wetaskiwin,CPC,94710,65818,40169,40091,5692,31725,1940,0,0,734
1997,48025,Wild Rose,CPC,90276,74214,44877,44789,5428,37075,1594,0,692,0
1997,48026,Yellowhead,CPC,89361,62395,35532,35420,6318,27343,1759,0,0,0
1997,59001,Burnaby--Douglas,NDP,103220,65305,44441,44238,11536,13241,19058,0,0,403
1997,59002,Cariboo--Chilcotin,CPC,74801,51593,31459,31321,6493,19715,4406,0,707,0
1997,59003,Delta--South Richmond,CPC,114284,74995,51560,51384,19071,26720,4715,0,0,878
1997,59004,Dewdney--Alouette,CPC,95893,68878,43398,43266,10861,23065,8296,0,634,410
1997,59005,Esquimalt--Juan de Fuca,CPC,98661,72411,47055,46905,12278,22474,10400,0,1181,572
1997,59006,Fraser Valley,CPC,101795,78853,52848,52666,11569,34815,4680,0,342,1260
1997,59007,Kamloops,NDP,87144,66657,44872,44746,14244,13927,16138,0,437,0
1997,59008,Kelowna,CPC,96188,80568,50602,50479,11306,33723,3838,0,1612,0
1997,59009,Kootenay--Columbia,CPC,78621,55916,36289,36158,6373,23866,5133,0,786,0
1997,59010,Langley--Abbotsford,CPC,101091,76113,51202,51051,12733,33464,3418,0,790,646
1997,59011,Nanaimo--Alberni,CPC,93200,75168,50459,50278,10513,27671,11162,0,650,282
1997,59012,Nanaimo--Cowichan,CPC,100652,77704,50669,50463,10663,24816,13112,0,928,944
1997,59013,New Westminster--Coquitlam--Burnaby,CPC,100650,70864,46376,46166,13437,17718,14067,0,691,253
1997,59014,Okanagan--Shuswap,CPC,88188,70258,47112,46965,11585,28112,5839,0,0,1429
1997,59015,North Vancouver,CPC,114130,77366,55575,55408,18806,29815,5075,0,982,730
1997,59016,Okanagan--Coquihalla,CPC,87911,71410,46462,46303,12241,27093,5441,0,1008,520
1997,59017,Port Moody--Coquitlam,CPC,102041,80027,53197,53005,15636,26040,10444,0,695,190
1997,59018,Prince George--Bulkley Valley,CPC,86786,55808,32366,32247,7070,20120,3935,0,507,615
1997,59019,Prince George--Peace River,CPC,89740,58015,33387,33282,5683,24181,2989,0,429,0
1997,59020,Richmond,LIB,101774,64218,41672,41462,18165,18347,3964,0,565,421
1997,59021,Saanich--Gulf Islands,CPC,99877,76153,56549,56368,17742,28518,8080,0,1546,482
1997,59022,Skeena,CPC,80172,49944,31793,31643,6408,14508,9863,0,0,864
1997,59023,South Surrey--White Rock--Langley,CPC,85079,64351,45923,45819,13810,27209,3616,0,756,428
1997,59024,Surrey Central,CPC,112682,82322,50727,50359,14595,21788,7064,0,417,6495
1997,59025,Surrey North,CPC,89042,56970,34757,34523,9723,17251,6579,0,280,690
1997,59026,Vancouver Centre,LIB,102634,79563,51490,51218,20878,16303,10690,0,1541,1806
1997,59027,Vancouver East,NDP,102673,59801,35810,35407,13123,5251,14961,0,1221,851
1997,59028,Vancouver Island North,CPC,96625,74667,48055,47894,10024,24419,11152,0,1559,740
1997,59029,Vancouver Kingsway,LIB,103234,55760,35337,34911,14182,7797,10662,0,811,1459
1997,59030,Vancouver Quadra,LIB,104069,66299,44922,44720,18847,19886,4486,0,1155,346
1997,59031,Vancouver South--Burnaby,LIB,101601,61215,39310,39029,16648,13919,7467,0,633,362
1997,59032,Victoria,LIB,101012,76479,52402,52161,18130,18982,11419,0,2806,824
