Year,RO Year,FED Id,FED Name,population age 0-4,population age 5-9,population age 10-14 years,population age 15-17,population age 18-19,population age 20-24,population age 25-29,population age 30-34,population age 35-39,population age 40-44,population age 45-49,population age 50-54,population age 55-59,population age 60-64,population age 65-69,population age 70-74,population age 75-79,population age 80-84,population age 85+,couple families with 1 child,couple families with 2 children,couple families with 3 or more children,total num of children at home under 6 years of age,total num of children at home age 6 14 years,total num of children at home age 15 17 years,total num of children at home age 18 24 years,total num of children at home age 25+,num of p...vate households that are non family persons D8101224,average num of persons per family,num family that are living with non relatives only,num family that are living alone,num family that are persons 65+,private households by household size 1 person,private households by household size 2 persons,private households by household size 3 persons,private households by household size 4 persons,private households by household size 5 persons,private households by household size 6 or more persons,mother tongue single responses english,mother tongue single responses french,mother tongue single responses non official languages,mother tongue multiple responses english and french,mother t...responses english and non official language 5F3371AF,mother t... responses french and non official language E1A1BFEC,mother t...es english french and non official language 43788952,knowledge of official languages english only,knowledge of official languages french only,knowledge of official languages english and french,knowledge of official languages neither english nor french,first official language spoken english,first official language spoken french,first official language spoken english and french,first official language spoken neither english nor french,first official language spoken official language minority num,home language spoken single responses english,home language spoken single responses french,home language spoken single responses non official languages,home language spoken single responses other languages,home language spoken multiple responses english and french,home lan...responses english and non official language F6CA3F97,home lan... responses french and non official language A441D400,home lan...es english french and non official language 98E16DD8,populati...er by mobility status 1 year ago non movers E7D303C5,population 1 year and over by mobility status 1 year ago movers,populati... by mobility status 1 year ago non migrants C3CA7C2D,populati...over by mobility status 1 year ago migrants 250516AB,populati...obility status 1 year ago internal migrants E5731743,populati... status 1 year ago intraprovincial migrants 9412EDCF,populati... status 1 year ago interprovincial migrants F97E9F94,populati...obility status 1 year ago external migrants C5DD2868,canadian citizenship,citizenship other than canadian,non immigrant population,born in province of residence,born outside province of residence,immigrants,non permanent residents,immigrant population by age at immigration under 5 years,immigrant population by age at immigration 5-14 years,immigrant population by age at immigration 15-24 years,immigrant population by age at immigration 25-44 years,immigrant population by age at immigration 45+,population 15+ by generation status 1st generation,population 15+ by generation status 2nd generation,population 15+ by generation status 3rd generation and over,first nations north american indian single identity,métis single identity,inuit single response identity,multiple aboriginal responses idenity,aboriginal responses idenity not included elsewhere,non aboriginal identity population,labour force 15+ by occupation not applicable,labour force 15+ by occupation management occupations,labour f...ness finance and administration occupations 2B82C03E,labour f...nd applied sciences and related occupations BF041023,labour force 15+ by occupation health occupations,labour f...nd social community and government services BE16BC70,labour f...pations in art culture recreation and sport E6577C9B,labour force 15+ by occupation sales and service occupations,labour f...equipment operators and related occupations 3D290CCF,labour f...iculture and related production occupations 2C3D0F5B,labour f... occupations in manufacturing and utilities 4C785121,labour f...ged 15+ by industry industry not applicable 95F528DD,labour force population aged 15+ by industry all industries,labour f...ry agriculture forestry fishing and hunting 456D37CC,labour f...mining quarrying and oil and gas extraction 1AB13B10,labour force population aged 15+ by industry utilities,labour force population aged 15+ by industry construction,labour force population aged 15+ by industry manufacturing,labour force population aged 15+ by industry wholesale trade,labour force population aged 15+ by industry retail trade,labour f... by industry transportation and warehousing D82EB7F0,labour f...ndustry information and cultural industries 0EF75D72,labour f... aged 15+ by industry finance and insurance E246CF44,labour f...industry real estate and rental and leasing 7B18E4E8,labour f...fessional scientific and technical services 043BAC6F,labour f...try management of companies and enterprises DFAD23FF,labour f...t waste management and remediation services 54DC1BB3,labour f...n aged 15+ by industry educational services 64705662,labour f... industry health care and social assistance 2CA917BE,labour f... industry arts entertainment and recreation B11246F8,labour f...by industry accommodation and food services BA22241D,labour f...other services except public administration 16D8CCBD,labour f... aged 15+ by industry public administration 1AB0C5D3,population aged 15+ by place of work status worked at home,populati... place of work status worked outside canada B2E16A0B,populati...e of work status no fixed workplace address 90CEDF61,populati... place of work status worked at usual place C99B477F,employed...transportation car truck or van as a driver 0DC81432,employed...nsportation car truck or van as a passenger 0212B8C0,employed...5+ by mode of transportation public transit B18141EA,employed labour force 15+ by mode of transportation walked,employed labour force 15+ by mode of transportation bicycle,employed...15+ by mode of transportation other methods FC108373,populati...postsecondary certificate diploma or degree 61A4D38B,populati...or degree high school diploma or equivalent 5F2C33A0,populati...postsecondary certificate diploma or degree 1C3C838F,populati...enticeship or trades certificate or diploma 1F55BA2F,populati...other non university certificate or diploma FF998FCF,populati...certificate or diploma below bachelor level 997C8180,with postsecondary certificate diploma or degree,average employment income,population 15+ income 80000-99999,population 15+ income under 5000,population 15+ income 5000-9999,population 15+ income 10000-14999,population 15+ income 15000-19999,population 15+ income 20000-29999,population 15+ income 30000-39999,population 15+ income 40000-49999,population 15+ income 50000-59999,population 15+ income 60000-79999,population 15+ income 80000-999991,population 15+ income 100000-124999,population 15+ income 125000-149999,population 15+ income 150000 and over,population 15+ average income,population 15+ median income,family income of all families average family income,family income of all families median family income,average value of dwellings
2011,2013,24060,Repentigny ,6065,5570,6660,5060,3395,6705,5810,6660,6815,7495,9640,10250,8340,7030,5595,3815,2845,2035,1410,3205,3460,1360,7210,10960,4980,8110,2815,14860,2.9,300,3830,10070,10730,16200,7735,6915,2200,795,1560,103030,4620,620,65,545,65,260,66790,43270,195,2040,107440,855,180,2460,1295,105770,1740,,530,60,945,170,98730,10425,4555,5870,5775,5745,35,95,108825,1380,103860,102380,1480,6235,110,925,1190,1080,2700,335,6415,6105,97685,420,355,0,0,40,109390,1085,5680,11100,3615,4335,7075,1415,14250,10245,570,2985,1085,61270,365,100,710,4920,7050,2565,9080,2720,1330,2790,980,3415,30,2325,4305,7755,1140,2605,2990,4085,3105,35,5820,49860,47820,2085,3130,1770,570,310,19235,22150,50575,17500,16425,4660,50575,52001,3585,770,495,980,1880,3320,4355,4165,4080,7180,6090,4940,2945,3365,75810,65845,87554,79238,238077
2011,2013,24061,Richmond - Arthabaska ,5955,5340,5670,3865,2510,5330,5600,6410,5820,6095,7740,8555,8505,7815,6065,4215,3355,2645,2420,2040,2080,1150,7015,9820,3755,5180,2135,17475,2.8,295,4620,10810,14050,17090,5800,5210,1865,780,2995,98025,1220,460,20,70,10,700,76660,25305,130,3085,99370,215,125,3190,2550,98970,650,,370,25,200,25,89775,9710,5320,4395,4180,4045,135,215,99845,900,98650,97465,1185,2040,60,390,355,425,740,125,2225,2355,96160,370,160,0,0,25,100175,870,5645,6645,2340,3400,4925,950,11355,8965,2115,6155,870,52500,3685,160,285,3420,11390,1720,6425,1915,460,1250,450,2085,45,1495,3345,6400,650,2995,2640,1710,4280,105,3780,42035,39885,1560,335,3130,460,445,23460,18095,42250,17815,13440,2750,42250,40607,1635,755,1230,2365,3510,5470,5705,4940,4460,6855,4145,2765,1175,1415,56709,46105,69419,60151,156289
2011,2013,24062,Rivière - des - Mille - Îles ,5765,5885,6855,4990,3515,6615,5015,5870,6460,7415,9375,9215,7225,6070,4770,2915,2180,1505,1175,2990,3540,1695,6875,11525,4890,8015,2590,13750,3.0,290,3245,7625,9640,13475,7165,6560,2205,965,7100,85765,7570,970,155,400,105,3070,44820,53085,1090,9865,89425,1705,1070,10720,8305,87430,4080,,1055,245,760,195,90605,10110,3890,6220,6070,5920,150,150,100355,1525,94800,91975,2830,6900,170,950,1220,1670,2720,340,7215,8810,85845,490,380,0,20,35,100935,1150,6670,10000,4245,3245,5885,1425,13515,7915,370,2520,1150,55785,380,85,535,4010,7425,3195,7610,3100,1440,2295,845,4025,25,1865,3720,5895,1070,2980,2245,3040,3270,65,5115,45275,41260,1755,4795,1890,290,395,17235,20920,45175,13415,15480,4050,45175,54178,3255,645,530,990,1775,3375,3720,3830,3330,6075,5135,4545,2435,3635,78281,65786,91483,79923,265243
2011,2013,24063,Rivière - du - Nord ,5475,4920,5425,3925,2815,6130,5955,6420,6320,6775,8545,8830,7630,6650,5590,3965,2970,2155,1600,2110,2000,860,6420,9205,3790,5520,2190,19275,2.8,465,4490,9240,14130,16325,6630,5240,1635,625,1955,96045,2215,650,40,190,60,355,63975,36630,190,2280,98180,510,175,2535,1530,97430,1110,,590,45,355,90,84720,14035,6820,7220,7075,6985,90,140,98820,1005,96775,95105,1675,2970,85,455,460,655,1210,185,3125,3290,93420,490,440,0,0,35,98855,1070,4560,7585,2550,3585,5865,1005,13410,10165,565,3430,1070,52720,470,175,545,4855,6895,1990,7760,2640,840,1125,720,2420,80,1985,3620,6780,885,3495,2825,2620,2740,50,5680,41540,41635,1935,1190,1840,270,345,22805,19235,41880,17475,13305,3145,41875,43552,2220,905,1260,1955,3160,5305,4990,4695,4410,6720,4575,3530,1460,1605,59147,49995,72369,63993,223477
2011,2013,24064,Rosemont - La Petite - Patrie ,5635,4030,3605,2275,1850,7465,12075,12665,9110,7405,7775,7610,6580,5045,3520,2860,2635,2165,1985,2180,1650,650,6490,6685,2180,3465,2285,39365,2.6,370,5820,5235,28675,17185,6305,3660,1025,385,4030,79290,19025,905,240,1550,180,2255,41065,60485,1415,7220,92170,4465,1375,9450,5425,84300,10610,,1090,395,2885,520,84195,18735,13730,5005,3030,2655,375,1975,94405,9765,80240,76730,3510,21295,2640,2030,2905,3790,11230,1345,24295,12820,67060,395,360,15,25,70,103310,1930,5670,10980,5495,3635,9685,6145,13970,4490,225,1580,1930,61880,125,40,450,1770,3770,1910,6210,1745,4300,2855,1030,6810,30,2755,6380,7600,2680,4090,3430,3905,3240,180,4900,50085,21740,1245,22830,4460,4095,615,16050,15440,59525,9775,14915,5070,59525,47819,2970,2480,2525,3995,5025,7740,7140,6430,4870,6290,4000,3155,1685,1930,51320,39471,71888,58468,359081
2011,2013,24065,Marc - Aurèle - Fortin ,6095,6120,6370,4445,3060,6005,4575,5840,6900,7890,8925,8420,6310,4720,3700,2635,1865,1265,915,3520,4840,1945,7360,11170,4390,7900,3150,9795,3.1,190,2015,7000,6590,11065,6675,7105,2390,980,4780,68605,19280,875,415,1305,390,2355,39425,52770,1105,10000,79550,5030,1070,12515,8280,73000,9010,,1180,625,2765,800,86430,7990,4385,3600,3175,3135,40,430,91990,3465,77400,75880,1520,17740,320,2050,2910,4035,7670,1075,18145,16000,61315,320,180,0,0,20,94925,960,6010,10855,5255,3320,5930,1375,12430,6650,240,2015,960,54070,120,65,480,3030,6170,3330,7070,2775,1725,2580,795,4605,25,2250,3785,6380,820,2895,1910,3255,2675,80,4200,45055,39285,1795,6650,955,215,355,13755,17605,45520,10980,13965,4805,45520,54169,3565,610,285,645,1030,1820,2875,2945,2990,5545,5125,4265,3000,3685,84845,74796,94863,85718,275840
2011,2013,24066,Saint - Hyacinthe - Bagot ,5565,5015,5405,3770,2565,6020,5845,6450,5570,6255,7740,8310,7615,6670,5455,3830,3040,2320,2200,2145,2030,1040,6565,9330,3645,5285,2205,17550,2.8,295,4450,9485,13670,15785,6065,5000,1765,725,815,94240,2215,355,25,165,20,160,73630,23860,190,925,96405,325,180,1095,500,95380,1250,,225,30,410,55,84675,11160,5975,5180,5005,4930,75,180,95370,1485,93840,92830,1010,2895,120,450,560,450,1240,195,3080,2515,91255,365,165,60,0,15,96235,845,5260,7645,2740,3515,4700,770,12095,9220,1800,5430,845,53175,3640,135,535,3630,9675,2435,6335,2185,445,2080,725,2400,30,1595,3085,5830,545,3175,2795,1910,4195,55,4000,42730,39710,1710,655,3595,650,405,24380,18270,38230,15205,12415,2960,38235,41046,1515,865,945,1860,2765,5025,5435,4795,4300,6715,4520,3035,1360,1395,59070,49561,72849,63728,206743
2011,2013,24067,Saint - Jean ,6555,5565,6150,4210,3095,6545,6405,7330,6695,7195,8655,8965,7935,7135,5395,3825,2815,2030,1740,2495,2605,1220,7675,10460,4105,6370,2355,18295,2.8,430,4130,9255,13485,16230,7000,5970,2020,820,3075,101360,1865,905,45,175,40,730,64465,42195,75,3475,103445,475,65,3715,2710,103045,600,,785,45,230,55,92670,12095,7165,4930,4630,4475,155,305,104985,835,102680,100415,2270,3040,100,615,560,685,1060,115,3285,4555,97975,580,250,0,0,55,104930,1045,5665,9275,3190,3890,6305,1205,13795,9880,860,4485,1045,58550,1235,140,425,4030,9145,2270,7535,2845,1035,2000,800,2770,80,1845,3350,6910,1160,3460,2895,4605,3315,150,4635,48230,44645,1820,2760,2450,615,575,21400,21345,45040,16455,14655,3595,45040,46516,2990,940,1080,1735,2685,4440,5350,4345,3785,7320,5310,3750,2105,2585,66472,55513,80630,71489,240727
2011,2013,24068,Saint - Laurent ,6805,5825,5365,3340,2215,5575,6075,6985,7425,7155,6435,5840,4930,4640,3660,3270,3020,2715,2550,4235,4955,2570,8005,9935,3280,5970,4610,15075,3.1,190,4015,8645,10530,9990,5960,5770,2465,1260,13585,26045,47925,1180,1245,2450,750,15095,18700,54870,4515,30995,43440,14385,4370,38185,21220,30205,31305,,1740,2600,4375,1735,78270,12500,8320,4185,1515,1070,450,2670,77315,14805,41830,39840,1990,48260,2030,4260,7525,10230,22095,4155,50570,23835,17720,65,50,0,0,15,91985,2200,5570,8555,4810,2500,4415,1135,11015,2965,140,2000,2200,43105,75,25,220,975,5530,3430,5490,2265,1565,2120,855,4680,60,2035,3025,4380,440,3050,1455,1435,2375,215,2830,35050,21815,1140,12655,1535,420,325,12845,15625,45495,5415,11180,5030,45495,53288,2320,1455,745,1655,2385,4080,3975,3875,3310,4505,3045,2305,1530,3125,68349,49423,80672,59504,400288
2011,2013,24069,Saint - Léonard - Saint - Michel ,8565,6635,6155,3780,2410,6210,6900,7700,8235,8585,7660,6955,5975,5825,4745,4795,4215,3025,2300,4535,5130,2600,10015,11225,3670,6425,5775,18995,3.0,325,4820,11960,12775,13265,7505,6485,2725,1245,7060,34220,62890,685,875,4005,595,5460,46990,52085,5800,21730,69850,13140,5610,28305,17205,42220,37290,,1205,1645,9215,1555,95985,11740,8630,3105,1335,1050,280,1780,93155,16160,55325,53960,1365,52320,1675,4615,7990,13605,22950,3160,54105,30250,24960,165,120,0,0,20,109005,3595,3575,8090,2720,2900,3910,875,14180,5740,390,3720,3590,46095,150,40,120,1950,6290,2475,5935,2370,1350,2135,770,2745,40,3405,2360,5905,615,3740,2125,1590,1630,90,4000,37275,23920,1395,13960,1620,210,180,27275,20145,40535,11645,11980,3995,40530,38953,1235,1435,1440,2205,3940,6140,6280,5705,4225,5660,2885,1875,935,1265,50578,40769,59307,48459,447198
